,Title,Theaters,Country,Genre,Rated,Runtime,Open,Director,Language,imdbRating,Total Gross,last year_totalgross,genre_gross,count_num,googletrends,Actorinfluenceave,Total Gross(Million),Movie involved,Average Gross for each movie
745,Headhunters,60,Norway,Crime,Rated,96,2012-04-27,Morten Tyldum,Norwegian,7.6,1200010.0,10187347362.0,,36,1364.0,0.0,192500.0,4.0,48100.0
746,The Impossible,886,Spain,Drama,Rated,114,2012-12-21,J.A. Bayona,English,7.6,19019882.0,10187347362.0,1490190858.0,21,1508.0,65166.66666666666,29900.0,3.0,10000.0
747,A Monster Calls,1523,UK,Drama,Rated,108,2016-12-23,J.A. Bayona,English,7.5,3740823.0,11149116327.0,2060252692.0,26,1100.0,46500.0,29900.0,3.0,10000.0
748,City of Ember,2023,USA,Adventure,Rated,90,2008-10-10,Gil Kenan,English,6.5,7873007.0,9767268194.0,2920391521.0,37,524.0,20800.0,129000.0,3.0,43000.0
749,The City of Your Final Destination,26,USA,Drama,Rated,117,2010-04-16,James Ivory,English,6.4,493296.0,10639535233.0,1834327761.0,30,487.0,0.0,103800.0,14.0,7400.0
750,Aliens in the Attic,3108,USA,Animation,Rated,86,2009-07-31,John Schultz,English,5.4,25200412.0,9750709587.0,,26,403.0,0.0,122400.0,6.0,20400.0
751,Judy Moody and the Not Bummer Summer,2524,USA,Comedy,Rated,91,2011-06-10,John Schultz,English,4.2,15013650.0,10589599184.0,1376087969.0,30,959.0,0.0,122400.0,6.0,20400.0
752,All Good Things,35,USA,Crime,Rated,101,2010-12-03,Andrew Jarecki,English,6.3,582024.0,10639535233.0,,19,1011.0,37400.0,3700.0,2.0,1900.0
753,All Is Lost,483,USA,Action,Rated,106,2013-10-18,J.C. Chandor,English,6.9,6263670.0,11041914748.0,2219810902.0,34,678.0,53000.0,17400.0,3.0,5800.0
754,A Most Violent Year,818,USA,Crime,Rated,125,2014-12-31,J.C. Chandor,English,7.0,5749134.0,10893180888.0,,26,763.0,70150.0,17400.0,3.0,5800.0
755,Alvin and the Chipmunks: The Squeakquel,3747,USA,Animation,Rated,88,2009-12-23,Betty Thomas,English,4.5,219614612.0,9750709587.0,,23,843.0,139400.0,563300.0,7.0,80500.0
756,Lee Daniels' The Butler,3330,USA,Biography,Rated,132,2013-08-16,Lee Daniels,English,7.2,116632095.0,11041914748.0,,44,470.0,38400.0,165300.0,4.0,41300.0
757,The Legend of Tarzan,3591,UK,Action,Rated,110,2016-07-01,David Yates,English,6.3,126643061.0,11149116327.0,2953177273.0,42,468.0,23900.0,1631600.0,6.0,271900.0
758,Legend of the Guardians: The Owls of Ga'Hoole,3575,USA,Animation,Rated,97,2010-09-24,Zack Snyder,English,7.0,55675313.0,10639535233.0,,36,0.0,23700.0,1317600.0,8.0,164700.0
759,Legends of Oz: Dorothy's Return,2658,USA,Animation,Rated,88,2014-05-09,Will Finn,English,5.6,8462027.0,10893180888.0,,41,0.0,57000.0,109400.0,3.0,36500.0
760,Let Me In,2042,UK,Drama,Rated,116,2010-10-01,Matt Reeves,English,7.2,12134935.0,10639535233.0,1834327761.0,34,953.0,55100.0,453300.0,5.0,90700.0
761,Cloverfield,3411,USA,Action,Rated,85,2008-01-18,Matt Reeves,English,7.0,80048433.0,9767268194.0,1481747614.0,16,1010.0,45900.0,453300.0,5.0,90700.0
762,Let's Be Cops,3140,USA,Comedy,Rated,104,2014-08-13,Luke Greenfield,English,6.5,82390774.0,10893180888.0,1619719448.0,38,896.0,82850.0,193800.0,4.0,48400.0
763,Something Borrowed,2904,USA,Comedy,Rated,112,2011-05-06,Luke Greenfield,English,5.9,39046489.0,10589599184.0,1376087969.0,28,907.0,41066.66666666666,193800.0,4.0,48400.0
764,Epic,3894,USA,Animation,Rated,102,2013-05-24,Chris Wedge,English,6.7,107518682.0,11041914748.0,,44,615.0,56200.0,445500.0,4.0,111400.0
765,Monster Trucks,3119,USA,Action,Rated,104,2017-01-13,Chris Wedge,English,5.7,33370166.0,11216236720.0,2297451379.0,33,638.0,0.0,445500.0,4.0,111400.0
766,Epic Movie,2840,USA,Adventure,Rated,86,2007-01-26,Jason Friedberg,English,2.3,39739367.0,9190502983.0,2814762078.0,6,1007.0,35650.0,128800.0,4.0,32200.000000000004
767,Meet the Spartans,2643,USA,Comedy,Rated,86,2008-01-25,Jason Friedberg,English,2.7,38233676.0,9767268194.0,1427703732.0,16,1649.0,0.0,128800.0,4.0,32200.000000000004
768,Disaster Movie,2642,USA,Comedy,Rated,87,2008-08-29,Jason Friedberg,English,1.9,14190901.0,9767268194.0,1427703732.0,34,965.0,0.0,128800.0,4.0,32200.000000000004
769,Escape from Planet Earth,3353,USA,Animation,Rated,89,2013-02-15,Cal Brunker,English,5.9,57012977.0,11041914748.0,,24,416.0,57300.0,85400.0,2.0,42700.0
770,The Nut Job 2: Nutty by Nature,4003,USA,Animation,Rated,91,2017-08-11,Cal Brunker,English,4.6,28370522.0,11216236720.0,,42,322.0,43600.0,85400.0,2.0,42700.0
771,The Escapist,2,UK,Crime,Unrated,102,2009-04-03,Rupert Wyatt,English,6.8,13439.0,9750709587.0,,32,976.0,39500.0,210500.0,3.0,70200.0
772,Rise of the Planet of the Apes,3691,USA,Action,Rated,105,2011-08-05,Rupert Wyatt,English,7.6,176760185.0,10589599184.0,1491832495.0,38,574.0,126600.0,210500.0,3.0,70200.0
773,That Awkward Moment,2809,USA,Comedy,Rated,94,2014-01-31,Tom Gormican,English,6.2,26068955.0,10893180888.0,1619719448.0,32,957.0,49500.0,26100.0,1.0,26100.0
774,Then She Found Me,153,USA,Comedy,Rated,100,2008-04-25,Helen Hunt,English,6.0,3735717.0,9767268194.0,1427703732.0,34,1177.0,41200.0,3700.0,1.0,3700.0
775,Think Like a Man,2052,USA,Comedy,Rated,122,2012-04-20,Tim Story,English,6.6,91547205.0,10187347362.0,1490816438.0,36,623.0,49700.0,781900.0,8.0,97700.0
776,Think Like a Man Too,2225,USA,Comedy,Rated,106,2014-06-20,Tim Story,English,5.8,65182182.0,10893180888.0,1619719448.0,42,501.0,35450.0,781900.0,8.0,97700.0
777,Ride Along,2867,USA,Action,Rated,99,2014-01-17,Tim Story,English,6.2,134938200.0,10893180888.0,2225063194.0,32,611.0,51666.66666666666,781900.0,8.0,97700.0
778,Ride Along 2,3192,USA,Action,Rated,102,2016-01-15,Tim Story,English,5.9,91221830.0,11149116327.0,2953177273.0,26,650.0,58800.0,781900.0,8.0,97700.0
779,This Is the End,3055,USA,Comedy,Rated,107,2013-06-12,Evan Goldberg,English,6.6,101470202.0,11041914748.0,1050654625.0,41,919.0,77933.33333333331,107600.0,2.0,53800.0
780,Thor,3963,USA,Action,Rated,115,2011-05-06,Kenneth Branagh,English,7.0,181030624.0,10589599184.0,1491832495.0,28,1290.0,99533.33333333331,636900.0,13.0,49000.0
781,Thor: Ragnarok,4080,USA,Action,Rated,130,2017-11-03,Taika Waititi,English,8.2,173273707.0,11216236720.0,2297451379.0,21,887.0,99066.66666666669,321400.0,4.0,80300.0
782,Hunt for the Wilderpeople,200,New Zealand,Adventure,Rated,101,2016-06-24,Taika Waititi,English,7.9,5205468.0,11149116327.0,3051739355.0,42,1141.0,0.0,321400.0,4.0,80300.0
783,Thor: The Dark World,3841,USA,Action,Rated,112,2013-11-08,Alan Taylor,English,7.0,206362140.0,11041914748.0,2219810902.0,42,1216.0,99533.33333333331,296100.0,2.0,148100.0
784,A Thousand Words,1895,USA,Comedy,Rated,91,2012-03-09,Brian Robbins,English,5.9,18450127.0,10187347362.0,1490816438.0,49,483.0,97700.0,329400.0,10.0,32900.0
785,Norbit,3145,USA,Comedy,Rated,102,2007-02-09,Brian Robbins,English,4.0,95673607.0,9190502983.0,1955138318.0,10,982.0,68500.0,329400.0,10.0,32900.0
786,Meet Dave,3011,USA,Adventure,Rated,90,2008-07-11,Brian Robbins,English,4.9,11803254.0,9767268194.0,2920391521.0,24,920.0,87900.0,329400.0,10.0,32900.0
787,Thunderstruck,250,USA,Comedy,Rated,94,2012-08-24,John Whitesell,English,5.2,587211.0,10187347362.0,1490816438.0,46,647.0,0.0,213500.0,6.0,35600.0
788,No Escape,3415,USA,Action,Rated,103,2015-08-26,John Erick Dowdle,English,6.8,27288872.0,10354970864.0,2268082751.0,34,767.0,52050.0,113900.0,4.0,28500.0
789,Devil,2811,USA,Horror,Rated,80,2010-09-17,John Erick Dowdle,English,6.2,33601190.0,10639535233.0,584639025.0,36,1055.0,12300.0,113900.0,4.0,28500.0
790,"As Above, So Below",2650,USA,Horror,Rated,93,2014-08-29,John Erick Dowdle,English,6.2,21321100.0,10893180888.0,448523012.0,38,496.0,0.0,113900.0,4.0,28500.0
791,No Strings Attached,3050,USA,Comedy,Rated,108,2011-01-21,Ivan Reitman,English,6.2,70662220.0,10589599184.0,1376087969.0,23,870.0,52366.66666666666,1099600.0,15.0,73300.0
792,Draft Day,2781,USA,Drama,Rated,110,2014-04-11,Ivan Reitman,English,6.8,28842237.0,10893180888.0,1338281892.0,33,692.0,0.0,1099600.0,15.0,73300.0
793,Nocturnal Animals,1262,USA,Crime,Rated,116,2016-11-18,Tom Ford,English,7.5,10663357.0,11149116327.0,,35,1161.0,55250.0,19800.0,2.0,9900.0
794,A Single Man,354,USA,Drama,Rated,99,2009-12-11,Tom Ford,English,7.6,9176000.0,9750709587.0,1089198448.0,23,1276.0,45100.0,19800.0,2.0,9900.0
795,Not Fade Away,565,USA,Drama,Rated,112,2012-12-21,David Chase,English,6.0,610792.0,10187347362.0,1490190858.0,21,877.0,0.0,611.0,1.0,611.0
796,Nowhere Boy,215,UK,Biography,Rated,98,2010-10-08,Sam Taylor-Johnson,English,7.2,1457248.0,10639535233.0,,34,640.0,0.0,167600.0,2.0,83800.0
797,The End of the Tour,355,USA,Biography,Rated,106,2015-07-31,James Ponsoldt,English,7.3,3002884.0,10354970864.0,,35,0.0,62000.0,30800.0,5.0,6200.0
798,Smashed,50,USA,Drama,Rated,81,2012-10-12,James Ponsoldt,English,6.8,376597.0,10187347362.0,1490190858.0,44,923.0,28200.0,30800.0,5.0,6200.0
799,The Spectacular Now,770,USA,Comedy,Rated,95,2013-08-02,James Ponsoldt,English,7.1,6854611.0,11041914748.0,1050654625.0,44,715.0,56733.33333333334,30800.0,5.0,6200.0
800,End of Watch,2780,USA,Action,Rated,109,2012-09-21,David Ayer,English,7.7,41003371.0,10187347362.0,2117507233.0,43,532.0,34600.0,492200.0,6.0,82000.0
801,Enough Said,835,USA,Comedy,Rated,93,2013-09-18,Nicole Holofcener,English,7.1,17550872.0,11041914748.0,1050654625.0,51,658.0,0.0,40500.0,5.0,8100.0
802,Please Give,272,USA,Comedy,Rated,87,2010-04-30,Nicole Holofcener,English,6.6,4033574.0,10639535233.0,1435263724.0,30,388.0,38700.0,40500.0,5.0,8100.0
803,Scary Movie 5,3402,USA,Comedy,Rated,86,2013-04-12,Malcolm D. Lee,English,3.5,32015787.0,11041914748.0,1050654625.0,37,804.0,0.0,416800.0,9.0,46300.0
804,The Best Man Holiday,2041,USA,Comedy,Rated,123,2013-11-15,Malcolm D. Lee,English,6.7,70525195.0,11041914748.0,1050654625.0,42,723.0,43200.0,416800.0,9.0,46300.0
805,Soul Men,2048,USA,Comedy,Rated,100,2008-11-07,Malcolm D. Lee,English,6.5,12082391.0,9767268194.0,1427703732.0,22,840.0,61233.33333333334,416800.0,9.0,46300.0
806,"Welcome Home, Roscoe Jenkins",2387,USA,Comedy,Rated,114,2008-02-08,Malcolm D. Lee,English,5.4,42436517.0,9767268194.0,1427703732.0,31,,53800.0,416800.0,9.0,46300.0
807,Ex Machina,2004,UK,Drama,Rated,108,2015-04-10,Alex Garland,English,7.7,25442958.0,10354970864.0,1679582816.0,45,869.0,79200.0,25400.0,1.0,25400.0
808,The Expendables,3398,USA,Action,Rated,103,2010-08-13,Sylvester Stallone,English,6.5,103068524.0,10639535233.0,2041030428.0,26,1146.0,50333.33333333334,626300.0,8.0,78300.0
809,The Expendables 2,3355,USA,Action,Rated,103,2012-08-17,Simon West,English,6.6,85028192.0,10187347362.0,2117507233.0,46,980.0,50333.33333333334,497300.0,7.0,71000.0
810,The Mechanic,2704,USA,Action,Rated,93,2011-01-28,Simon West,English,6.6,29121498.0,10589599184.0,1491832495.0,23,722.0,35400.0,497300.0,7.0,71000.0
811,Extract,1614,USA,Comedy,Rated,92,2009-09-04,Mike Judge,English,6.2,10823158.0,9750709587.0,2099450726.0,32,452.0,64333.33333333334,85200.0,4.0,21300.0
812,Extraordinary Measures,2549,USA,Drama,Rated,106,2010-01-22,Tom Vaughan,English,6.5,12068313.0,10639535233.0,1834327761.0,16,975.0,78050.0,92600.0,3.0,30900.0
813,What Happens in Vegas,3255,USA,Comedy,Rated,99,2008-05-09,Tom Vaughan,English,6.1,80277646.0,9767268194.0,1427703732.0,23,1068.0,69800.0,92600.0,3.0,30900.0
814,Australia,2721,UK,Adventure,Rated,165,2008-11-26,Baz Luhrmann,English,6.6,49554002.0,9767268194.0,2920391521.0,22,1266.0,0.0,309900.0,5.0,62000.0
815,Avatar,3461,UK,Action,Rated,162,2009-12-18,James Cameron,English,7.8,7497661390.0,9750709587.0,1961967999.0,23,850.0,77166.66666666669,1976000.0,9.0,219600.0
816,Avengers: Age of Ultron,4276,USA,Action,Rated,141,2015-05-01,Joss Whedon,English,7.4,459005868.0,10354970864.0,2268082751.0,45,1228.0,92700.0,1112200.0,4.0,278100.0
817,Away We Go,506,USA,Comedy,Rated,98,2009-06-05,Sam Mendes,English,7.1,9451946.0,9750709587.0,2099450726.0,24,823.0,23100.0,834000.0,7.0,119100.0
818,Revolutionary Road,1077,USA,Drama,Rated,119,2008-12-26,Sam Mendes,English,7.3,22911480.0,9767268194.0,1293680617.0,28,798.0,74000.0,834000.0,7.0,119100.0
819,Spectre,3929,UK,Action,Rated,148,2015-11-06,Sam Mendes,English,6.8,200074609.0,10354970864.0,2268082751.0,38,1202.0,69050.0,834000.0,7.0,119100.0
820,Skyfall,3526,UK,Action,Rated,143,2012-11-09,Sam Mendes,English,7.8,304360277.0,10187347362.0,2117507233.0,38,1823.0,53433.33333333334,834000.0,7.0,119100.0
821,Dead Snow,4,Norway,Comedy,Unrated,91,2009-06-19,Tommy Wirkola,Norwegian,6.3,46742.0,9750709587.0,2099450726.0,24,1863.0,0.0,55800.0,2.0,27900.0
822,Dead Snow 2: Red vs. Dead,25,Norway,Action,Rated,100,2014-10-10,Tommy Wirkola,Norwegian,6.9,37473.0,10893180888.0,2225063194.0,56,392.0,0.0,55800.0,2.0,27900.0
823,Dean,83,USA,Comedy,Rated,94,2017-06-02,Demetri Martin,English,6.2,254536.0,11216236720.0,1302997778.0,46,1455.0,0.0,255.0,1.0,255.0
824,Death Defying Acts,2,UK,Drama,Rated,97,2008-07-11,Gillian Armstrong,English,5.8,5665.0,9767268194.0,1293680617.0,24,987.0,43950.0,57900.0,6.0,9700.0
825,Death in Love,4,USA,Drama,Rated,97,2009-07-17,Boaz Yakin,English,5.0,23412.0,9750709587.0,1089198448.0,26,644.0,26550.0,221900.0,7.0,31700.0
826,Defiance,1793,USA,Action,Rated,137,2008-12-31,Edward Zwick,English,7.2,28644813.0,9767268194.0,1481747614.0,28,934.0,43433.333333333336,524300.0,12.0,43700.0
827,"Definitely, Maybe",2220,UK,Comedy,Rated,112,2008-02-14,Adam Brooks,English,7.2,32241649.0,9767268194.0,1427703732.0,31,966.0,53100.0,32400.0,3.0,10800.0
828,Deliver Us from Evil,3049,USA,Horror,Rated,118,2014-07-02,Scott Derrickson,English,6.2,30577122.0,10893180888.0,448523012.0,28,607.0,62800.0,465700.0,5.0,93100.0
829,Sinister,2542,USA,Horror,Rated,110,2012-10-12,Scott Derrickson,English,6.8,48086903.0,10187347362.0,404326975.0,44,940.0,17700.0,465700.0,5.0,93100.0
830,Doctor Strange,3882,USA,Action,Rated,115,2016-11-04,Scott Derrickson,English,7.5,232641920.0,11149116327.0,2953177273.0,35,849.0,74833.33333333331,465700.0,5.0,93100.0
831,Delivery Man,3036,USA,Comedy,Rated,105,2013-11-22,Ken Scott,English,6.4,30664106.0,11041914748.0,1050654625.0,42,698.0,94950.0,41200.0,3.0,13700.0
832,The Descendants,2038,USA,Comedy,Rated,115,2011-11-16,Alexander Payne,English,7.3,82584160.0,10589599184.0,1376087969.0,28,536.0,67000.0,274800.0,7.0,39300.0
833,Nebraska,968,USA,Adventure,Rated,115,2013-11-15,Alexander Payne,English,7.7,17654912.0,11041914748.0,3299119819.0,42,550.0,39000.0,274800.0,7.0,39300.0
834,Despicable Me,3602,USA,Animation,Rated,95,2010-07-09,Pierre Coffin,English,7.7,251513985.0,10639535233.0,,31,621.0,91766.66666666669,1220200.0,4.0,305100.0
835,Despicable Me 2,4003,USA,Animation,Rated,98,2013-07-03,Pierre Coffin,English,7.4,368061265.0,11041914748.0,,32,1365.0,69066.66666666669,1220200.0,4.0,305100.0
836,Detroit,3007,USA,Crime,Rated,143,2017-07-28,Kathryn Bigelow,English,7.6,16790139.0,11216236720.0,,28,995.0,243700.0,227600.0,9.0,25300.0
837,The Hurt Locker,535,USA,Drama,Rated,131,2009-06-26,Kathryn Bigelow,English,7.6,17017811.0,9750709587.0,1089198448.0,24,762.0,85550.0,227600.0,9.0,25300.0
838,The Devil Inside,2551,USA,Horror,Rated,83,2012-01-06,William Brent Bell,English,4.2,53261944.0,10187347362.0,404326975.0,30,435.0,0.0,112200.0,3.0,37400.0
839,The Devil's Double,89,Belgium,Biography,Rated,109,2011-07-29,Lee Tamahori,English,7.1,1361512.0,10589599184.0,,36,903.0,31300.0,322500.0,8.0,40300.0
840,Next,2733,USA,Action,Rated,96,2007-04-27,Lee Tamahori,English,6.2,18211013.0,9190502983.0,1007869230.0,17,870.0,36733.333333333336,322500.0,8.0,40300.0
841,Footnote,101,Israel,Comedy,Rated,107,2012-03-09,Joseph Cedar,Hebrew,7.1,2007758.0,10187347362.0,1490816438.0,49,327.0,0.0,2100.0,3.0,715.0
842,Beaufort,6,Israel,Action,Unrated,131,2008-01-18,Joseph Cedar,Hebrew,6.8,102591.0,9767268194.0,1481747614.0,16,243.0,0.0,2100.0,3.0,715.0
843,For Greater Glory: The True Story of Cristiada,757,Mexico,Drama,Rated,145,2012-06-01,Dean Wright,Spanish,6.6,5672846.0,10187347362.0,1490190858.0,29,0.0,0.0,5700.0,1.0,5700.0
844,The Foreigner,2515,UK,Action,Rated,113,2017-10-13,Martin Campbell,English,7.3,32693122.0,11216236720.0,2297451379.0,47,583.0,55900.0,714100.0,12.0,59500.0
845,Green Lantern,3816,USA,Action,Rated,114,2011-06-17,Martin Campbell,English,5.6,116601172.0,10589599184.0,1491832495.0,30,859.0,41200.0,714100.0,12.0,59500.0
846,Foxcatcher,759,USA,Biography,Rated,134,2014-11-14,Bennett Miller,English,7.0,12096300.0,10893180888.0,,25,622.0,71666.66666666669,116500.0,3.0,38800.0
847,Moneyball,3018,USA,Biography,Rated,133,2011-09-23,Bennett Miller,English,7.6,75605492.0,10589599184.0,,43,709.0,72233.33333333331,116500.0,3.0,38800.0
848,"McFarland, USA",2792,USA,Biography,Rated,129,2015-02-20,Niki Caro,English,7.4,44482410.0,10354970864.0,,31,268.0,55200.0,101000.0,4.0,25300.0
849,"Men, Women & Children",608,USA,Comedy,Rated,119,2014-10-01,Jason Reitman,English,6.7,705908.0,10893180888.0,1619719448.0,56,853.0,46800.0,282500.0,6.0,47100.0
850,Up in the Air,2218,USA,Drama,Rated,109,2009-12-04,Jason Reitman,English,7.4,83823381.0,9750709587.0,1089198448.0,23,478.0,45800.0,282500.0,6.0,47100.0
851,Juno,2534,USA,Comedy,Rated,96,2007-12-05,Jason Reitman,English,7.5,143495265.0,9190502983.0,1955138318.0,20,942.0,47366.66666666666,282500.0,6.0,47100.0
852,The Merry Gentleman,33,USA,Crime,Rated,110,2009-05-01,Michael Keaton,English,6.6,347977.0,9750709587.0,,27,265.0,66000.0,348.0,1.0,348.0
853,The Messenger,50,USA,Drama,Rated,113,2009-11-13,Oren Moverman,English,7.1,1109660.0,9750709587.0,1089198448.0,29,980.0,40500.0,2200.0,3.0,750.0
854,The Dinner,2,USA,Drama,Rated,120,2015-08-07,Oren Moverman,English,4.5,7282.0,10354970864.0,1679582816.0,34,567.0,71100.0,2200.0,3.0,750.0
855,The Dinner,505,USA,Drama,Rated,120,2017-05-05,Oren Moverman,English,4.5,1323312.0,11216236720.0,1339173437.0,33,567.0,71100.0,2200.0,3.0,750.0
856,Time Out of Mind,18,USA,Drama,Unrated,120,2015-09-09,Oren Moverman,English,5.7,166775.0,10354970864.0,1679582816.0,47,1042.0,44750.0,2200.0,3.0,750.0
857,Metallica Through the Never,589,USA,Music,Rated,93,2013-09-27,Nimród Antal,English,7.2,3419967.0,11041914748.0,,51,585.0,34500.0,91000.0,5.0,18200.0
858,Predators,2669,USA,Action,Rated,107,2010-07-09,Nimród Antal,English,6.4,52000688.0,10639535233.0,2041030428.0,31,842.0,40050.0,91000.0,5.0,18200.0
859,Armored,1919,USA,Action,Rated,88,2009-12-04,Nimród Antal,English,5.7,15988876.0,9750709587.0,1961967999.0,23,645.0,41850.0,91000.0,5.0,18200.0
860,Oz the Great and Powerful,3912,USA,Adventure,Rated,130,2013-03-08,Sam Raimi,English,6.3,234911825.0,11041914748.0,3299119819.0,41,640.0,50633.33333333334,1526700.0,14.0,109000.0
861,Drag Me to Hell,2510,USA,Horror,Rated,99,2009-05-29,Sam Raimi,English,6.6,42100625.0,9750709587.0,293647307.0,27,805.0,44000.0,1526700.0,14.0,109000.0
862,Spider-Man 3,4324,USA,Action,Rated,139,2007-05-04,Sam Raimi,English,6.2,336530303.0,9190502983.0,1007869230.0,13,1422.0,74033.33333333331,1526700.0,14.0,109000.0
863,Diary of a Wimpy Kid: Dog Days,3401,USA,Comedy,Rated,94,2012-08-03,David Bowers,English,6.3,49008662.0,10187347362.0,1490816438.0,46,988.0,55200.0,206700.0,5.0,41300.0
864,Diary of a Wimpy Kid: Rodrick Rules,3169,USA,Comedy,Rated,99,2011-03-25,David Bowers,English,6.6,52698535.0,10589599184.0,1376087969.0,30,945.0,55200.0,206700.0,5.0,41300.0
865,Diary of a Wimpy Kid: The Long Haul,3174,USA,Comedy,Rated,91,2017-05-19,David Bowers,English,4.2,20738724.0,11216236720.0,1302997778.0,33,672.0,22100.0,206700.0,5.0,41300.0
866,Astro Boy,3020,Hong Kong,Animation,Rated,94,2009-10-23,David Bowers,English,6.3,19551067.0,9750709587.0,,37,899.0,45450.0,206700.0,5.0,41300.0
867,The Dictator,3014,USA,Comedy,Rated,83,2012-05-16,Larry Charles,English,6.4,59650222.0,10187347362.0,1490816438.0,34,994.0,112200.0,261800.0,5.0,52400.0
868,Religulous,568,USA,Documentary,Rated,101,2008-10-01,Larry Charles,English,7.7,13011160.0,9767268194.0,70723219.0,37,531.0,0.0,261800.0,5.0,52400.0
869,Digging for Fire,30,USA,Drama,Rated,85,2015-08-21,Joe Swanberg,English,5.9,119364.0,10354970864.0,1679582816.0,34,596.0,50900.0,521.0,5.0,104.0
870,Drinking Buddies,33,USA,Comedy,Rated,90,2013-08-23,Joe Swanberg,English,6.1,343341.0,11041914748.0,1050654625.0,44,897.0,53733.33333333334,521.0,5.0,104.0
871,The Disappearance of Eleanor Rigby: Them,139,USA,Drama,Rated,123,2014-09-12,Ned Benson,English,6.3,587774.0,10893180888.0,1338281892.0,46,195.0,56250.0,588.0,1.0,588.0
872,The Disappointments Room,1554,USA,Drama,Rated,85,2016-09-09,D.J. Caruso,English,3.9,2423468.0,11149116327.0,2060252692.0,54,1005.0,41800.0,340500.0,8.0,42600.0
873,Disturbia,3132,USA,Drama,Rated,105,2007-04-13,D.J. Caruso,English,6.9,80209692.0,9190502983.0,1566075796.0,17,867.0,76350.0,340500.0,8.0,42600.0
874,Wilson,311,USA,Comedy,Rated,94,2017-03-24,Craig Johnson,English,5.8,653951.0,11216236720.0,1302997778.0,36,1125.0,54500.0,5900.0,2.0,3000.0
875,The Skeleton Twins,461,USA,Comedy,Rated,93,2014-09-12,Craig Johnson,English,6.8,5284309.0,10893180888.0,1619719448.0,46,659.0,45450.0,5900.0,2.0,3000.0
876,Wind Chill,42,USA,Drama,Rated,91,2007-04-27,Gregory Jacobs,English,5.9,36804.0,9190502983.0,1566075796.0,17,460.0,24950.0,66900.0,2.0,33500.0
877,Winter's Bone,141,USA,Drama,Rated,100,2010-06-11,Debra Granik,English,7.2,6531503.0,10639535233.0,1834327761.0,29,269.0,130900.0,6600.0,2.0,3300.0
878,Winter's Tale,2965,USA,Drama,Rated,118,2014-02-14,Akiva Goldsman,English,6.2,12600231.0,10893180888.0,1338281892.0,29,360.0,38600.0,12600.0,1.0,12600.0
879,Wish I Was Here,753,USA,Comedy,Rated,106,2014-07-18,Zach Braff,English,6.7,3591299.0,10893180888.0,1619719448.0,28,817.0,38800.0,75400.0,3.0,25100.0
880,Wish Upon,2250,USA,Fantasy,Rated,90,2017-07-14,John R. Leonetti,English,5.0,14301505.0,11216236720.0,,28,424.0,48300.0,134500.0,3.0,44800.0
881,Annabelle,3215,USA,Horror,Rated,99,2014-10-03,John R. Leonetti,English,5.4,84273813.0,10893180888.0,448523012.0,56,563.0,0.0,134500.0,3.0,44800.0
882,Wrath of the Titans,3545,Spain,Action,Rated,99,2012-03-30,Jonathan Liebesman,English,5.8,83670083.0,10187347362.0,2117507233.0,49,879.0,70666.66666666669,430500.0,5.0,86100.0
883,Wreck-It Ralph,3752,USA,Animation,Rated,101,2012-11-02,Rich Moore,English,7.7,189422889.0,10187347362.0,,38,651.0,53500.0,530700.0,2.0,265300.0
884,Iron Man 3,4253,China,Action,Rated,130,2013-05-03,Shane Black,English,7.2,409013994.0,11041914748.0,2219810902.0,44,1279.0,70250.0,449500.0,3.0,149800.0
885,Dracula Untold,2900,USA,Action,Rated,92,2014-10-10,Gary Shore,English,6.3,56280355.0,10893180888.0,2225063194.0,56,1060.0,78550.0,56300.0,1.0,56300.0
886,Dragonball: Evolution,2181,USA,Action,Rated,85,2009-04-10,James Wong,English,2.6,9362785.0,9750709587.0,1961967999.0,32,1733.0,27600.0,160700.0,4.0,40200.0
887,Dredd,2557,UK,Action,Rated,95,2012-09-21,Pete Travis,English,7.1,13414714.0,10187347362.0,2117507233.0,43,1430.0,105700.0,85700.0,3.0,28600.0
888,Drillbit Taylor,3061,USA,Comedy,Rated,110,2008-03-21,Steven Brill,English,5.7,32862104.0,9767268194.0,1427703732.0,32,688.0,0.0,274500.0,6.0,45800.0
889,Drive Angry,2290,USA,Action,Rated,104,2011-02-25,Patrick Lussier,English,5.4,10721033.0,10589599184.0,1491832495.0,23,797.0,30800.0,95300.0,3.0,31800.0
890,The Dry Land,5,USA,Drama,Rated,92,2010-07-30,Ryan Piers Williams,English,5.6,11777.0,10639535233.0,1834327761.0,31,767.0,41000.0,11.8,1.0,11.8
891,What's Your Number?,3011,USA,Comedy,Rated,106,2011-09-30,Mark Mylod,English,6.1,14011084.0,10589599184.0,1376087969.0,43,100.0,86150.0,14000.0,1.0,14000.0
892,When the Game Stands Tall,2766,USA,Drama,Rated,115,2014-08-22,Thomas Carter,English,6.7,30127963.0,10893180888.0,1338281892.0,38,393.0,0.0,226100.0,5.0,45200.0
893,The Doors: When You're Strange,8,USA,Documentary,Rated,86,2010-04-09,Tom DiCillo,English,7.7,246078.0,10639535233.0,187290939.0,30,0.0,77000.0,2200.0,5.0,431.0
894,Where the Wild Things Are,3735,Germany,Adventure,Rated,101,2009-10-16,Spike Jonze,English,6.8,77233467.0,9750709587.0,2689254029.0,37,881.0,53800.0,148200.0,4.0,37000.0
