,Unnamed: 0,Title,Year,Theaters,Country,Genre,Rated,Runtime,Open,Director,Actors,Language,imdbRating,Total Gross
1053,1624,Court,2014,2,India,Drama,Rated,116,7/15/2015,Chaitanya Tamhane,"['Vira Sathidar', ' Vivek Gomber', ' Geetanjali Kulkarni']",Marathi,7.7,22898.0
1054,1628,The Cove,2009,56,USA,Documentary,Rated,92,7/31/2009,Louie Psihoyos,"[""Richard O'Barry"", ' Louie Psihoyos', ' Hardy Jones']",English,8.5,857005.0
1056,1630,Cover,2007,14,USA,Drama,Rated,98,2/22/2008,Bill Duke,"['Aunjanue Ellis', ' Razaaq Adoti', ' Vivica A. Fox']",English,5.6,79436.0
1059,1638,Cowboys & Aliens,2011,3754,USA,Action,Rated,119,7/29/2011,Jon Favreau,"['Daniel Craig', ' Abigail Spencer', ' Buck Taylor']",English,6.0,100240551.0
1061,1640,Cowgirls 'n Angels,2012,50,USA,Adventure,Rated,92,5/25/2012,Timothy Armstrong,"['Bailee Madison', ' Dusta Kimzey', ' Richard Levi']",English,6.2,120680.0
1062,1641,Coyote County Loser,2009,2,USA,Comedy,Rated,92,3/20/2009,Jason Naumann,"['Nikki Boyer', ' Beau Clark', ' Wayne Grace']",English,6.2,24375.0
1066,1651,OK Jaanu,2017,121,India,Drama,Rated,135,1/13/2017,Shaad Ali,"['Naseeruddin Shah', ' Shraddha Kapoor', ' Aditya Roy Kapoor']",Hindi,5.1,355922.0
1067,1652,Oka!,2011,2,USA,Drama,Rated,105,10/14/2011,Lavinia Currier,"['Haviland Morris', ' Kris Marshall', ' Will Yun Lee']",English,5.5,18364.0
1068,1654,Old Dog,2011,0,China,Drama,Rated,88,5/15/2013,Pema Tseden,"['Yanbum Gyal', ' Drolma Kyab', ' Lochey']",Tibetan,6.5,0.0
1069,1655,Old Dogs,2009,3425,USA,Comedy,Rated,88,11/25/2009,Walt Becker,"['John Travolta', ' Robin Williams', ' Kelly Preston']",English,5.4,49492060.0
1070,1656,Old Fashioned,2014,298,USA,Drama,Rated,115,2/6/2015,Rik Swartzwelder,"['Elizabeth Roberts', ' Rik Swartzwelder', ' LeJon Woods']",English,5.3,1914090.0
1073,1661,Old Stone,2016,6,Canada,Thriller,Unrated,80,11/30/2016,Johnny Ma,"['Gang Chen', ' Nai An', ' Hongwei Wang']",Mandarin,6.9,7476.0
1076,1666,The Olivia Experiment,2012,6,USA,Comedy,Unrated,89,8/22/2014,Sonja Schenk,"['Skye Noel', ' Jen Lilley', ' Brett Baumayr']",English,6.5,15122.0
1077,1669,Olympus Has Fallen,2013,3106,USA,Action,Rated,119,3/22/2013,Antoine Fuqua,"['Gerard Butler', ' Aaron Eckhart', ' Finley Jacobsen']",English,6.5,98925640.0
1078,1670,Om Shanti Om,2007,114,India,Action,Rated,162,11/9/2007,Farah Khan,"['Shah Rukh Khan', ' Arjun Rampal', ' Kiron Kher']",Hindi,6.7,3597372.0
1079,1671,Omar,2013,53,Palestine,Drama,Rated,96,2/21/2014,Hany Abu-Assad,"['Adam Bakri', ' Leem Lubany', ' Waleed Zuaiter']",Arabic,7.6,356000.0
1082,1678,On Any Sunday: The Next Chapter,2014,231,USA,Documentary,Rated,90,11/7/2014,Dana Brown,"['Bo Derek', ' Travis Pastrana', ' Ashley Fiolek']",English,7.1,543044.0
1083,1679,On Broadway,2007,5,USA,Drama,Rated,98,3/14/2008,Dave McLaughlin,"['Joey McIntyre', ' Eliza Dushku', "" Mike O'Malley""]",English,6.6,23968.0
1084,1680,On Chesil Beach,2017,0,UK,Drama,Rated,105,6/15/2018,Dominic Cooke,"['Saoirse Ronan', ' Emily Watson', ' Anne-Marie Duff']",English,7.8,0.0
1085,1686,On Meditation,2016,2,USA,Documentary,Unrated,65,7/27/2016,Rebecca Dreyfus,"['Giancarlo Esposito', ' David Lynch', ' Russell Simmons']",,7.3,4322.0
1086,1688,On My Way,2013,32,France,Comedy,Unrated,116,3/14/2014,Emmanuelle Bercot,"['Catherine Deneuve', ' Némo Schiffman', ' Gérard Garouste']",French,6.4,317324.0
1087,1690,On the Ice,2011,5,USA,Drama,Rated,96,2/17/2012,Andrew Okpeaha MacLean,"['Josiah Patkotak', ' Frank Qutuq Irelan', ' Teddy Kyle Smith']",English,6.4,73492.0
1088,1691,On the Job,2013,29,Philippines,Action,Unrated,118,9/27/2013,Erik Matti,"['Piolo Pascual', ' Gerald Anderson', ' Joel Torre']",Filipino,7.0,164620.0
1090,1693,On the Map,2017,4,USA,Documentary,Rated,0,11/25/2016,Dani Menkin,['nan'],English,,17099.0
1091,1694,"On the Other Hand, Death",2008,2,Canada,Crime,Rated,86,7/18/2008,Ron Oliver,"['Chad Allen', ' Sebastian Spence', ' Margot Kidder']",English,6.4,2892.0
1092,1695,On the Other Side of the Tracks,2012,50,France,Action,Rated,96,4/4/2014,David Charhon,"['Omar Sy', ' Laurent Lafitte', ' Sabrina Ouazani']",French,5.8,9572.0
1094,1699,On the Road,2012,107,France,Adventure,Rated,124,12/21/2012,Walter Salles,"['Sam Riley', ' Garrett Hedlund', ' Kristen Stewart']",English,6.1,744296.0
1095,1701,On the Rumba River,2007,1,France,Documentary,Rated,82,6/6/2008,Jacques Sarasin,"['Wendo Kolosoy', ' Mbinga Kabata', ' Antoine Moundanda']",Lingala,6.9,1698.0
1096,1704,On the Way to School,2008,2,Turkey,Documentary,Rated,81,2/6/2015,Özgür Dogan,"['Emre Aydin', ' Rojda Huz', ' Vehip Huz']",Turkish,7.5,7424.0
1097,1705,On War,2008,2,France,Comedy,Unrated,130,11/20/2015,Bertrand Bonello,"['Mathieu Amalric', ' Asia Argento', ' Guillaume Depardieu']",French,6.2,5086.0
1098,1707,Once,2007,150,Ireland,Drama,Rated,86,5/16/2007,John Carney,"['Glen Hansard', ' Markéta Irglová', ' Hugh Walsh']",English,7.9,9439923.0
1099,1711,Once I Was a Beehive,2015,32,USA,Comedy,Rated,119,8/14/2015,Maclain Nelson,"['Paris Warner', ' Lisa Clark', ' Hailey Smith']",English,6.3,732655.0
1102,1715,Once Upon a Crime,2008,1101,USA,Adult,Rated,87,3/6/1992,David Stanley,"['Kirsten Price', ' Barrett Blade', ' August']",English,6.4,8669847.0
1103,1719,Once Upon a Time in Anatolia,2011,6,Turkey,Crime,Unrated,157,1/4/2012,Nuri Bilge Ceylan,"['Muhammet Uzuner', ' Yilmaz Erdogan', ' Taner Birsel']",Turkish,7.8,152408.0
1105,1721,Once Upon a Time in Mumbai Dobaara!,2013,122,India,Action,Rated,160,8/15/2013,Milan Luthria,"['Akshay Kumar', ' Imran Khan', ' Sonakshi Sinha']",Hindi,4.8,0.0
1107,1725,Ondine,2009,39,Ireland,Drama,Rated,111,6/4/2010,Neil Jordan,"['Colin Farrell', ' Alicja Bachleda', ' Dervla Kirwan']",English,6.8,550472.0
1109,1728,One Chance,2013,43,UK,Biography,Rated,103,10/10/2014,David Frankel,"['James Corden', ' Alexandra Roach', ' Julie Walters']",English,6.8,101196.0
1110,1730,"One Cut, One Life",2014,2,USA,Documentary,Rated,107,5/13/2015,Ed Pincus,"['Angus', ' Kim Dittus', ' Paul Giamatti']",English,6.3,9406.0
1111,1731,One Day,2011,1725,USA,Drama,Rated,107,8/19/2011,Lone Scherfig,"['Anne Hathaway', ' Jim Sturgess', ' Tom Mison']",English,7.0,13843771.0
1112,1733,One Day You'll Understand,2008,7,France,Drama,Rated,90,10/31/2008,Amos Gitai,"['Jeanne Moreau', ' Hippolyte Girardot', ' Emmanuelle Devos']",French,5.7,145642.0
1113,1734,One Direction: This Is Us,2013,2735,USA,Documentary,Rated,92,8/30/2013,Morgan Spurlock,"['Niall Horan', ' Zayn Malik', ' Liam Payne']",English,4.1,28873374.0
1114,1735,One Direction: Where We Are - The Concert Film,2014,0,UK,Documentary,Rated,75,1/1/2018,Paul Dugdale,"['Harry Styles', ' Zayn Malik', ' Niall Horan']",English,6.4,0.0
1115,1739,One for the Money,2012,2737,USA,Action,Rated,91,1/27/2012,Julie Anne Robinson,"['Katherine Heigl', "" Jason O'Mara"", ' Daniel Sunjata']",English,5.3,26414527.0
1117,1743,The One I Love,2014,82,USA,Drama,Rated,91,8/22/2014,Charlie McDowell,"['Mark Duplass', ' Elisabeth Moss', ' Ted Danson']",English,7.1,513447.0
1118,1744,The One I Wrote for You,2014,49,USA,Drama,Rated,110,12/5/2014,Andrew Lauer,"['Cheyenne Jackson', ' Kevin Pollak', ' Christine Woods']",English,5.9,58872.0
1120,1748,One Missed Call,2008,2240,Japan,Horror,Rated,87,1/4/2008,Eric Valette,"['Shannyn Sossamon', ' Edward Burns', ' Ana Claudia Talancón']",English,4.0,26890041.0
1122,1750,One More Time,2015,0,USA,Comedy,Unrated,98,4/8/2016,Robert Edwards,"['Christopher Walken', ' Amber Heard', ' Kelli Garner']",English,5.3,0.0
1125,1754,One Peace at a Time,2009,2,USA,Documentary,Rated,83,12/4/2009,Turk Pipkin,"['Donna Berber', ' Philip Berber', ' Caroline Boudreaux']",English,7.2,11698.0
1126,1755,One Piece Film: Gold,2016,372,Japan,Animation,Rated,120,1/10/2017,Hiroaki Miyamoto,"['Mayumi Tanaka', ' Kazuya Nakai', ' Akemi Okamura']",Japanese,7.4,423593.0
1127,1756,One Small Hitch,2013,10,USA,Comedy,Unrated,105,2/6/2015,John Burgess,"['Shane McRae', ' Aubrey Dollar', ' Daniel J. Travanti']",English,6.6,7965.0
1129,1759,One Track Heart: The Story of Krishna Das,2012,5,USA,Documentary,Unrated,74,5/8/2013,Jeremy Frindel,"['Neem Karoli Baba', ' Jason Becker', ' Larry Brilliant']",English,6.9,100401.0
1130,1761,One Two Three,2008,42,India,Comedy,Rated,135,3/28/2008,Ashwani Dhir,"['Tusshar Kapoor', ' Sunil Shetty', ' Paresh Rawal']",Hindi,5.1,274589.0
1131,1762,One Week,2008,18,Canada,Adventure,Unrated,94,10/19/2001,Michael McGowan,"['Joshua Jackson', ' Peter Spence', ' Marc Strange']",English,7.1,190441.0
1132,1763,One Week and a Day,2016,16,Israel,Comedy,Rated,98,4/28/2017,Asaph Polonsky,"['Sharon Alexander', ' Shai Avivi', ' Evgenia Dodina']",Hebrew,6.8,41614.0
1133,1766,The Ones Below,2015,4,UK,Drama,Rated,87,5/27/2016,David Farr,"['Clémence Poésy', ' David Morrissey', ' Stephen Campbell Moore']",English,6.1,12488.0
1134,1767,Ong-bak 3,2010,4,Thailand,Action,Rated,99,1/14/2011,Tony Jaa,"['Tony Jaa', ' Primorata Dejudom', ' Dan Chupong']",Thai,5.0,14890.0
1136,1771,Only God Forgives,2013,81,Denmark,Crime,Rated,90,7/19/2013,Nicolas Winding Refn,"['Ryan Gosling', ' Kristin Scott Thomas', ' Vithaya Pansringarm']",English,5.7,779188.0
1138,1773,The Only Living Boy in New York,2017,289,USA,Drama,Rated,89,8/11/2017,Marc Webb,"['Callum Turner', ' Jeff Bridges', ' Kate Beckinsale']",English,6.1,624332.0
1139,1774,Only Lovers Left Alive,2013,95,Germany,Comedy,Rated,123,4/11/2014,Jim Jarmusch,"['Tilda Swinton', ' Tom Hiddleston', ' Anton Yelchin']",English,7.3,1879534.0
1140,1775,The Only Real Game,2013,1,USA,Documentary,Rated,82,3/7/2014,Mirra Bank,"['Melissa Leo', ' Bame', ' Bhanu']",English,7.4,5384.0
1141,1776,Only the Brave,2017,2577,USA,Biography,Rated,134,10/20/2017,Joseph Kosinski,"['Josh Brolin', ' Miles Teller', ' Jeff Bridges']",English,8.1,16438916.0
1142,1777,Only the Brave,2017,5,USA,Biography,Rated,134,5/28/2010,Joseph Kosinski,"['Josh Brolin', ' Miles Teller', ' Jeff Bridges']",English,8.1,150000.0
1144,1781,Only the Young,2012,2,USA,Documentary,Unrated,72,12/7/2012,Elizabeth Mims,"['Garrison Saenz', ' Kevin Conway', ' Skye Elmore']",English,6.4,15312.0
1145,1783,Only When I Dance,2009,1,UK,Documentary,Unrated,78,7/2/2010,Beadie Finzi,"['Irlan Santos da Silva', ' Isabela Coracy Alves Nascimento Santos', ' Mariza Estrella']",Portuguese,6.9,8738.0
1147,1789,Fuel,2008,4,USA,Documentary,Unrated,112,9/18/2009,Joshua Tickell,"['Joshua Tickell', ' Barbara Boxer', ' Richard Branson']",English,7.6,32465.0
1148,1791,Fugitive Pieces,2007,38,Greece,Adventure,Rated,104,5/2/2008,Jeremy Podeswa,"['Robbie Kay', ' Monika Schurmann', ' Nina Dobrev']",English,7.1,635783.0
1149,1792,Fukrey,2013,57,India,Comedy,Rated,139,6/14/2013,Mrighdeep Lamba,"['Altaf', ' Priya Anand', ' Anurag Arora']",Hindi,6.9,125279.0
1150,1793,Full Battle Rattle,2008,1,USA,Documentary,Rated,85,7/9/2008,Tony Gerber,['nan'],English,6.7,12306.0
1153,1800,Full of It,2007,15,USA,Drama,Rated,93,3/2/2007,Christian Charles,"['Ryan Pinkston', ' Kate Mara', ' Teri Polo']",English,5.6,14273.0
1154,1801,The Full Picture,2008,1,USA,Comedy,Rated,80,6/11/2010,Jon Bowden,"['Josh Hutchinson', ' Bettina Devin', ' Daron Jennings']",English,7.8,3467.0
1155,1803,Fullmetal Alchemist: The Sacred Star of Milos,2011,42,Japan,Animation,Unrated,110,1/20/2012,Kazuya Murata,"['Vic Mignogna', ' Maxey Whitehead', ' Alexis Tipton']",Japanese,7.1,177802.0
1157,1805,Fun Size,2012,3016,USA,Adventure,Rated,86,10/26/2012,Josh Schwartz,"['Victoria Justice', ' Jackson Nicoll', ' Chelsea Handler']",English,5.4,9409538.0
1159,1812,Funny Games,2007,288,USA,Crime,Rated,111,3/14/2008,Michael Haneke,"['Naomi Watts', ' Tim Roth', ' Michael Pitt']",English,6.5,1294919.0
1162,1817,Funny People,2009,3008,USA,Comedy,Rated,146,7/31/2009,Judd Apatow,"['Adam Sandler', ' Seth Rogen', ' Leslie Mann']",English,6.3,51855045.0
1164,1820,Furious 7,2015,4022,USA,Action,Rated,137,4/3/2015,James Wan,"['Vin Diesel', ' Paul Walker', ' Jason Statham']",English,7.2,353007020.0
1165,1821,Furry Vengeance,2010,3002,USA,Comedy,Rated,92,4/30/2010,Roger Kumble,"['Brendan Fraser', ' Ricky Garcia', ' Eugene Cordero']",English,3.8,17630465.0
1166,1823,Fury,2014,0,USA,Action,Rated,134,5/29/1936,David Ayer,"['Brad Pitt', ' Shia LaBeouf', ' Logan Lerman']",English,7.6,0.0
1167,1825,The Future,2011,31,Germany,Drama,Rated,91,7/29/2011,Miranda July,"['Hamish Linklater', ' Miranda July', ' David Warshofsky']",English,6.2,568662.0
1168,1827,Futuro Beach,2014,4,Brazil,Drama,Unrated,106,2/27/2015,Karim Aïnouz,"['Wagner Moura', ' Clemens Schick', ' Jesuíta Barbosa']",Portuguese,6.1,20262.0
1169,1830,The FP,2011,28,USA,Comedy,Rated,82,3/16/2012,Brandon Trost,"['Jason Trost', ' Brandon Barrera', ' Art Hsu']",English,5.6,40557.0
1170,1831,Fracture,2007,2443,USA,Crime,Rated,113,4/20/2007,Gregory Hoblit,"['Anthony Hopkins', ' Ryan Gosling', ' David Strathairn']",English,7.2,39015018.0
1173,1836,Frances Ha,2012,233,USA,Comedy,Rated,86,5/17/2013,Noah Baumbach,"['Greta Gerwig', ' Mickey Sumner', ' Michael Esper']",English,7.4,4069826.0
1174,1837,Francofonia,2015,25,France,Documentary,Rated,88,4/1/2016,Aleksandr Sokurov,"['Louis-Do de Lencquesaing', ' Benjamin Utzerath', ' Vincent Nemeth']",Russian,6.6,307040.0
1175,1838,Frank,2014,75,UK,Comedy,Rated,95,8/15/2014,Lenny Abrahamson,"['Domhnall Gleeson', ' Moira Brooker', ' Paul Butterworth']",English,7.0,645186.0
1176,1840,Frank Serpico,2017,2,USA,Documentary,Rated,98,11/1/2017,Antonino D'Ambrosio,"['Frank Serpico', ' Stanislao Pugliese', ' Janet Panetta']",English,7.6,5912.0
1177,1844,Frankenweenie,2012,3005,USA,Animation,Rated,87,10/5/2012,Tim Burton,"[""Catherine O'Hara"", ' Martin Short', ' Martin Landau']",English,7.0,35291068.0
1178,1845,Frankie & Alice,2010,1,Canada,Biography,Rated,101,2011,Geoffrey Sax,"['Halle Berry', ' Stellan Skarsgård', ' Phylicia Rashad']",English,6.5,106700.0
1180,1849,Frantz,2016,106,France,Drama,Rated,113,3/15/2017,François Ozon,"['Pierre Niney', ' Paula Beer', ' Ernst Stötzner']",French,7.5,880883.0
1183,1856,Freakonomics,2010,20,USA,Documentary,Rated,85,10/1/2010,Heidi Ewing,"['James Ransone', ' Tempestt Bledsoe', ' Morgan Spurlock']",English,6.4,101270.0
1184,1857,Freaks of Nature,2015,107,USA,Comedy,Rated,92,10/30/2015,Robbie Pickering,"['Nicholas Braun', ' Mackenzie Davis', ' Josh Fadem']",English,5.9,70958.0
1187,1860,Fred Claus,2007,3603,USA,Comedy,Rated,116,11/9/2007,David Dobkin,"['Vince Vaughn', ' Paul Giamatti', ' John Michael Higgins']",English,5.6,72006777.0
1190,1865,Free Angela and All Political Prisoners,2012,16,USA,Documentary,Unrated,102,4/5/2013,Shola Lynch,"['Angela Davis', ' Eisa Davis']",English,6.9,194102.0
1191,1866,Free Birds,2013,3736,USA,Animation,Rated,91,11/1/2013,Jimmy Hayward,"['Owen Wilson', ' Woody Harrelson', ' Amy Poehler']",English,5.9,55750480.0
1192,1868,Free Fire,2016,1070,UK,Action,Rated,91,4/21/2017,Ben Wheatley,"['Enzo Cilenti', ' Sam Riley', ' Michael Smiley']",English,6.5,1799312.0
1193,1869,Free Men,2011,4,France,Drama,Unrated,99,3/16/2012,Ismaël Ferroukhi,"['Tahar Rahim', ' Michael Lonsdale', ' Mahmud Shalaby']",French,6.6,53810.0
1194,1871,Free Radicals: A History of Experimental Film,2011,1,France,Documentary,Unrated,80,8/3/2012,Pip Chodorov,"['Pip Chodorov', ' Ken Jacobs', ' Hans Richter']",English,6.9,3804.0
1195,1872,The Free Speech Apocalypse,2015,5,USA,Documentary,Rated,94,11/5/2015,Darren Doane,['nan'],English,7.5,3726.0
1196,1873,Free State of Jones,2016,2815,USA,Action,Rated,139,6/24/2016,Gary Ross,"['Matthew McConaughey', ' Gugu Mbatha-Raw', ' Mahershala Ali']",English,6.9,20810036.0
1197,1874,Free Style,2008,260,Canada,Drama,Rated,94,10/9/2009,William Dear,"['Corbin Bleu', ' Madison Pettis', ' Penelope Ann Miller']",English,4.3,141108.0
1198,1875,Free the Mind,2012,6,USA,Documentary,Unrated,80,5/3/2013,Phie Ambo,"['Richard Davidson', ' Emma Seppala', ' John Osborne']",English,6.3,157201.0
1199,1876,Free the Nipple,2014,1,USA,Comedy,Unrated,78,12/12/2014,Lina Esco,"['Lina Esco', ' Lola Kirke', ' Casey LaBow']",English,3.8,4198.0
1201,1881,The Freebie,2010,4,USA,Comedy,Rated,78,9/17/2010,Katie Aselton,"['Katie Aselton', ' Dax Shepard', ' Marguerite Phillips']",English,5.1,16613.0
1202,1883,The Freedom to Marry,2016,3,USA,Documentary,Unrated,86,3/3/2017,Eddie Rosenstein,"['Evan Wolfson', ' Mary Bonauto', ' April DeBoer']",English,8.2,16611.0
1203,1884,Freedom Writers,2007,2286,Germany,Biography,Rated,123,1/5/2007,Richard LaGravenese,"['Hilary Swank', ' Patrick Dempsey', ' Scott Glenn']",English,7.5,36605602.0
1205,1886,Freeheld,2015,148,USA,Biography,Rated,103,10/2/2015,Peter Sollett,"['Julianne Moore', ' Ellen Page', ' Michael Shannon']",English,6.5,573335.0
1207,1890,Freetown,2015,124,USA,Action,Rated,113,4/8/2015,Garrett Batty,"['Henry Adofo', ' Michael Attram', ' Alphonse Menyo']",English,4.7,401328.0
1209,1896,The French Minister,2013,1,France,Comedy,Unrated,113,3/21/2014,Bertrand Tavernier,"['Thierry Lhermitte', ' Raphaël Personnaz', ' Niels Arestrup']",French,6.4,12027.0
1211,1900,Frequently Asked Questions About Time Travel,2009,0,UK,Comedy,Rated,83,1/1/2018,Gareth Carrivick,"[""Chris O'Dowd"", ' Marc Wootton', ' Dean Lennox Kelly']",English,7.1,0.0
1212,1904,Guys Gone Wild: Freshman Orientation,2009,2,USA,,Rated,0,8/31/2007,,"['Cody', ' Ivan', ' Jared']",English,,10718.0
1217,1910,New Beginnings: The Making of Friday the 13th Part V - A New Beginning,2009,1759,USA,Short,Rated,11,3/22/1985,,"['Michael Felsher', ' Tiffany Helm', ' Harry Manfredini']",English,8.0,21930418.0
1218,1917,Friend Request,2016,2573,Germany,Horror,Rated,92,9/22/2017,Simon Verhoeven,"['Alycia Debnam-Carey', ' William Moseley', ' Connor Paolo']",English,5.4,3757922.0
1219,1918,Friended to Death,2014,0,USA,Comedy,Rated,94,5/2/2014,Sarah Smick,"['Ryan Hansen', ' James Immekus', ' Zach McGowan']",English,4.9,0.0
1221,1921,Friends and Romans,2014,14,USA,Comedy,Rated,97,10/23/2015,Christopher Kublan,"['Michael Rispoli', ' Annabella Sciorra', ' Paul Ben-Victor']",English,8.0,20136.0
1222,1922,Friends with Benefits,2011,2926,USA,Comedy,Rated,109,7/22/2011,Will Gluck,"['Justin Timberlake', ' Mila Kunis', ' Patricia Clarkson']",English,6.6,55802754.0
1223,1923,Friends with Kids,2011,640,USA,Comedy,Rated,107,3/9/2012,Jennifer Westfeldt,"['Adam Scott', ' Jennifer Westfeldt', ' Maya Rudolph']",English,6.2,7251073.0
1225,1925,Fright Night,2011,1545,USA,Comedy,Rated,106,8/2/1985,Craig Gillespie,"['Anton Yelchin', ' Colin Farrell', ' Toni Collette']",English,6.4,24922237.0
1226,1931,From Afar,2015,3,Venezuela,Drama,Unrated,93,6/8/2016,Lorenzo Vigas,"['Alfredo Castro', ' Luis Silva', ' Jericó Montilla']",Spanish,6.6,30169.0
1227,1932,From Beneath,2012,18,Canada,Thriller,Rated,82,8/10/2012,David Doucette,"['Lauren Watson', ' Jamie Temple', ' Blake Retter']",English,6.1,144123.0
1230,1938,From Mexico with Love,2009,279,USA,Action,Rated,96,10/9/2009,Jimmy Nickerson,"['Kuno Becker', ' Steven Bauer', ' Stephen Lang']",English,5.3,548787.0
1231,1939,From Nowhere,2016,2,USA,Drama,Rated,89,2/17/2017,Matthew Newton,"['Sydni Beaudoin', ' Helen Beyene', ' Erica Camarano']",English,7.2,8109.0
1232,1940,From Paris with Love,2010,2722,France,Action,Rated,92,2/5/2010,Pierre Morel,"['John Travolta', ' Jonathan Rhys Meyers', ' Kasia Smutniak']",English,6.5,24077427.0
1233,1941,From Prada to Nada,2011,261,Mexico,Comedy,Rated,107,1/28/2011,Angel Gracia,"['Camilla Belle', ' Alexa PenaVega', ' Tina French']",English,5.5,3033623.0
1234,1945,From the Land of the Moon,2016,10,France,Drama,Rated,120,7/28/2017,Nicole Garcia,"['Marion Cotillard', ' Louis Garrel', ' Alex Brendemühl']",French,6.7,47748.0
1235,1946,From the Rough,2013,0,USA,Drama,Rated,97,4/25/2014,Pierre Bagley,"['Taraji P. Henson', ' Michael Clarke Duncan', ' Tom Felton']",English,6.9,0.0
1236,1948,From Up on Poppy Hill,2011,49,Japan,Animation,Rated,91,3/15/2013,Gorô Miyazaki,"['Masami Nagasawa', "" Jun'ichi Okada"", ' Keiko Takeshita']",Japanese,7.5,1002895.0
1237,1950,Front Cover,2015,3,USA,Comedy,Unrated,87,8/5/2016,Ray Yeung,"['Jake Choi', ' James Chen', ' Jennifer Neala Page']",English,5.9,26409.0
1238,1951,The Front Line,2011,6,South Korea,Drama,Unrated,133,1/20/2012,Hun Jang,"['Ha-kyun Shin', ' Soo Go', ' Seung-su Ryu']",Korean,7.4,11018.0
1239,1953,Frontera,2014,14,USA,Drama,Rated,103,9/5/2014,Michael Berry,"['Ed Harris', ' Michael Peña', ' Eva Longoria']",English,6.6,59696.0
1240,1954,Frontrunners,2008,6,USA,Documentary,Rated,83,10/15/2008,Caroline Suh,"['George Zisiadis', ' Hannah Freiman', ' Michael Zaytsev']",English,6.4,26976.0
1241,1955,Frost/Nixon,2008,1105,USA,Biography,Rated,122,12/5/2008,Ron Howard,"['Frank Langella', ' Michael Sheen', ' Sam Rockwell']",English,7.7,18622031.0
1242,1956,Frozen,2013,3742,USA,Animation,Rated,102,11/22/2013,Chris Buck,"['Kristen Bell', ' Idina Menzel', ' Jonathan Groff']",English,7.5,400738009.0
1243,1958,Frozen River,2008,96,USA,Crime,Rated,97,8/1/2008,Courtney Hunt,"['Melissa Leo', ' Misty Upham', ' Charlie McDermott']",English,7.2,2511476.0
1244,1959,Fruitvale Station,2013,1086,USA,Biography,Rated,85,7/12/2013,Ryan Coogler,"['Michael B. Jordan', ' Melonie Diaz', ' Octavia Spencer']",English,7.5,16101339.0
1247,1966,Trace Amounts,2014,7,USA,Documentary,Unrated,97,1/2/2015,Eric Gladen,['Eric Gladen'],English,6.9,80735.0
1248,1968,The Tracey Fragments,2007,4,Canada,Drama,Rated,77,5/9/2008,Bruce McDonald,"['Ellen Page', ' Maxwell McCabe-Lokos', ' Ari Cohen']",English,6.2,32645.0
1250,1971,Tracks,2013,0,Australia,Adventure,Rated,112,1976,John Curran,"['Lily Pearl', ' Mia Wasikowska', ' Philip Dodd']",English,7.2,0.0
1251,1972,Trade,2007,90,Germany,Crime,Rated,120,9/28/2007,Marco Kreuzpaintner,"['Kevin Kline', ' Cesar Ramos', ' Alicja Bachleda']",English,7.4,214307.0
1252,1973,Trade of Innocents,2012,3,USA,Drama,Rated,88,10/5/2012,Christopher M. Bessette,"['Dermot Mulroney', ' Mira Sorvino', ' John Billingsley']",English,5.4,15091.0
