,Title,Theaters_x,Country_x,Genre_x,Rated_x,Runtime_x,Open_x,Language_x,imdbRating_x,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,last year_totalgross,genre_gross,count_num,Total Gross_x
641,Once I Was a Beehive,32,1,2,1,119,14/08/2015,1,6.3,0.0,0,,0,628.0,10354970864.0,1272411206.0,34.0,732655
642,Once Upon a Time in Anatolia,6,6,5,0,157,04/01/2012,29,7.8,0.0,0,,0,710.0,10187347362.0,,30.0,152408
643,Ondine,39,6,1,1,111,04/06/2010,1,6.8,38600.0,1,17200.0,1,712.0,10639535233.0,1834327761.0,29.0,550472
644,One Chance,43,2,6,1,103,10/10/2014,1,6.8,0.0,0,53600.0,1,1216.0,10893180888.0,,56.0,101196
645,"One Cut, One Life",2,1,3,1,107,13/05/2015,1,6.3,41400.0,1,,0,0.0,10354970864.0,88392417.0,45.0,9406
646,One Day,1725,1,1,1,107,19/08/2011,1,7.0,56250.0,1,6100.0,1,1065.0,10589599184.0,1687447132.0,38.0,13843771
647,One Day You'll Understand,7,3,1,1,90,31/10/2008,2,5.7,0.0,0,,0,0.0,9767268194.0,1293680617.0,37.0,145642
648,One Direction: This Is Us,2735,1,3,1,92,30/08/2013,1,4.1,0.0,0,6900.0,1,927.0,11041914748.0,131885122.0,44.0,28873374
649,One for the Money,2737,1,4,1,91,27/01/2012,1,5.3,43600.0,1,44700.0,1,1164.0,10187347362.0,2117507233.0,30.0,26414527
650,The One I Love,82,1,1,1,91,22/08/2014,1,7.1,15400.0,1,,0,1291.0,10893180888.0,1338281892.0,38.0,513447
651,The One I Wrote for You,49,1,1,1,110,05/12/2014,1,5.9,0.0,0,,0,603.0,10893180888.0,1338281892.0,26.0,58872
652,One Missed Call,2240,6,8,1,87,04/01/2008,1,4.0,28500.0,1,,0,1123.0,9767268194.0,693523435.0,16.0,26890041
653,One Peace at a Time,2,1,3,1,83,04/12/2009,1,7.2,0.0,0,,0,0.0,9750709587.0,87432868.0,23.0,11698
654,One Piece Film: Gold,372,6,7,1,120,10/01/2017,6,7.4,0.0,0,,0,839.0,11216236720.0,,33.0,423593
655,One Small Hitch,10,1,2,0,105,06/02/2015,1,6.6,0.0,0,,0,1022.0,10354970864.0,1272411206.0,31.0,7965
656,One Track Heart: The Story of Krishna Das,5,1,3,0,74,08/05/2013,1,6.9,0.0,0,,0,0.0,11041914748.0,131885122.0,44.0,100401
657,One Two Three,42,4,2,1,135,28/03/2008,3,5.1,0.0,0,,0,290.0,9767268194.0,1427703732.0,32.0,274589
658,One Week and a Day,16,6,2,1,98,28/04/2017,9,6.8,0.0,0,,0,100.0,11216236720.0,1302997778.0,38.0,41614
659,The Ones Below,4,2,1,1,87,27/05/2016,1,6.1,0.0,0,,0,497.0,11149116327.0,2060252692.0,32.0,12488
660,Ong-bak 3,4,6,4,1,99,14/01/2011,25,5.0,51800.0,1,,0,0.0,10589599184.0,1491832495.0,23.0,14890
661,Only God Forgives,81,6,5,1,90,19/07/2013,1,5.7,33900.0,1,7500.0,1,552.0,11041914748.0,,32.0,779188
662,The Only Living Boy in New York,289,1,1,1,89,11/08/2017,1,6.1,37700.0,1,104500.0,1,917.0,11216236720.0,1339173437.0,42.0,624332
663,Only Lovers Left Alive,95,6,2,1,123,11/04/2014,1,7.3,64366.666670000006,1,2700.0,1,740.0,10893180888.0,1619719448.0,33.0,1879534
664,The Only Real Game,1,1,3,1,82,07/03/2014,1,7.4,25900.0,1,,0,0.0,10893180888.0,49307450.0,47.0,5384
665,Only the Brave,2577,1,6,1,134,20/10/2017,1,8.1,39666.66667,1,93100.0,1,192.0,11216236720.0,,47.0,16438916
666,Only the Brave,2577,1,6,1,134,20/10/2017,1,8.1,39666.66667,1,93100.0,1,192.0,10639535233.0,,29.0,16438916
667,Only the Brave,5,1,6,1,134,28/05/2010,1,8.1,39666.66667,1,93100.0,1,192.0,11216236720.0,,47.0,150000
668,Only the Brave,5,1,6,1,134,28/05/2010,1,8.1,39666.66667,1,93100.0,1,192.0,10639535233.0,,29.0,150000
669,Only the Young,2,1,3,0,72,07/12/2012,1,6.4,0.0,0,,0,716.0,10187347362.0,82817592.0,21.0,15312
670,Only When I Dance,1,2,3,0,78,02/07/2010,10,6.9,0.0,0,,0,100.0,10639535233.0,187290939.0,31.0,8738
671,Fuel,4,1,3,0,112,18/09/2009,1,7.6,0.0,0,,0,1784.0,9750709587.0,87432868.0,32.0,32465
672,Fugitive Pieces,38,6,9,1,104,02/05/2008,1,7.1,0.0,0,,0,504.0,9767268194.0,2920391521.0,23.0,635783
673,Fukrey,57,4,2,1,139,14/06/2013,3,6.9,0.0,0,,0,656.0,11041914748.0,1050654625.0,41.0,125279
674,Full Battle Rattle,1,1,3,1,85,09/07/2008,1,6.7,0.0,0,,0,0.0,9767268194.0,70723219.0,24.0,12306
675,Full of It,15,1,1,1,93,02/03/2007,1,5.6,32200.0,1,,0,0.0,9190502983.0,1566075796.0,14.0,14273
676,The Full Picture,1,1,2,1,80,11/06/2010,1,7.8,0.0,0,,0,0.0,10639535233.0,1435263724.0,29.0,3467
677,Fullmetal Alchemist: The Sacred Star of Milos,42,6,7,0,110,20/01/2012,6,7.1,0.0,0,,0,277.0,10187347362.0,,30.0,177802
678,Fun Size,3016,1,9,1,86,26/10/2012,1,5.4,0.0,0,9400.0,1,721.0,10187347362.0,2824412451.0,44.0,9409538
679,Funny Games,288,1,5,1,111,14/03/2008,1,6.5,25000.0,1,1900.0,1,635.0,9767268194.0,,32.0,1294919
680,Funny People,3008,1,2,1,146,31/07/2009,1,6.3,76833.33333,1,81400.0,1,656.0,9750709587.0,2099450726.0,26.0,51855045
681,Furious 7,4022,1,4,1,137,03/04/2015,1,7.2,87200.0,1,101600.0,1,694.0,10354970864.0,2268082751.0,45.0,353007020
682,Furry Vengeance,3002,1,2,1,92,30/04/2010,1,3.8,38100.0,1,31800.0,1,677.0,10639535233.0,1435263724.0,30.0,17630465
683,The Future,31,6,1,1,91,29/07/2011,1,6.2,2200.0,1,2200.0,1,1313.0,10589599184.0,1687447132.0,36.0,568662
684,Futuro Beach,4,6,1,0,106,27/02/2015,10,6.1,0.0,0,,0,453.0,10354970864.0,1679582816.0,31.0,20262
685,The FP,28,1,2,1,82,16/03/2012,1,5.6,0.0,0,,0,1177.0,10187347362.0,1490816438.0,49.0,40557
686,Fracture,2443,1,5,1,113,20/04/2007,1,7.2,36350.0,1,35500.0,1,601.0,9190502983.0,,17.0,39015018
687,Frances Ha,233,1,2,1,86,17/05/2013,1,7.4,9200.0,1,3200.0,1,881.0,11041914748.0,1050654625.0,44.0,4069826
688,Francofonia,25,3,3,1,88,01/04/2016,13,6.6,0.0,0,,0,1159.0,11149116327.0,65052467.0,51.0,307040
689,Frank,75,2,2,1,95,15/08/2014,1,7.0,0.0,0,,0,1730.0,10893180888.0,1619719448.0,38.0,645186
690,Frank Serpico,2,1,3,1,98,01/11/2017,1,7.6,0.0,0,,0,0.0,11216236720.0,50850748.0,21.0,5912
691,Frankenweenie,3005,1,7,1,87,05/10/2012,1,7.0,0.0,0,102200.0,1,691.0,10187347362.0,,44.0,35291068
692,Frantz,106,3,1,1,113,15/03/2017,2,7.5,0.0,0,,0,1263.0,11216236720.0,1339173437.0,36.0,880883
693,Freakonomics,20,1,3,1,85,01/10/2010,1,6.4,638.0,1,,0,862.0,10639535233.0,187290939.0,34.0,101270
694,Freaks of Nature,107,1,2,1,92,30/10/2015,1,5.9,0.0,0,,0,755.0,10354970864.0,1272411206.0,53.0,70958
695,Fred Claus,3603,1,2,1,116,09/11/2007,1,5.6,46200.0,1,71300.0,1,754.0,9190502983.0,1955138318.0,27.0,72006777
696,Free Angela and All Political Prisoners,16,1,3,0,102,05/04/2013,1,6.9,0.0,0,,0,100.0,11041914748.0,131885122.0,37.0,194102
697,Free Birds,3736,1,7,1,91,01/11/2013,1,5.9,61050.0,1,73600.0,1,389.0,11041914748.0,,42.0,55750480
698,Free Fire,1070,2,4,1,91,21/04/2017,1,6.5,0.0,0,,0,863.0,11216236720.0,2297451379.0,38.0,1799312
699,Free Men,4,3,1,0,99,16/03/2012,2,6.6,0.0,0,,0,858.0,10187347362.0,1490190858.0,49.0,53810
700,Free Radicals: A History of Experimental Film,1,3,3,0,80,03/08/2012,1,6.9,0.0,0,,0,0.0,10187347362.0,82817592.0,46.0,3804
701,The Free Speech Apocalypse,5,1,3,1,94,05/11/2015,1,7.5,0.0,0,,0,0.0,10354970864.0,88392417.0,38.0,3726
702,Free State of Jones,2815,1,4,1,139,24/06/2016,1,6.9,50700.0,1,147400.0,1,467.0,11149116327.0,2953177273.0,42.0,20810036
703,Free Style,260,5,1,1,94,09/10/2009,1,4.3,0.0,0,,0,680.0,9750709587.0,1089198448.0,37.0,141108
704,Free the Mind,6,1,3,0,80,03/05/2013,1,6.3,0.0,0,,0,778.0,11041914748.0,131885122.0,44.0,157201
705,Free the Nipple,1,1,2,0,78,12/12/2014,1,3.8,0.0,0,,0,533.0,10893180888.0,1619719448.0,26.0,4198
706,The Freebie,4,1,2,1,78,17/09/2010,1,5.1,0.0,0,,0,981.0,10639535233.0,1435263724.0,36.0,16613
707,The Freedom to Marry,3,1,3,0,86,03/03/2017,1,8.2,0.0,0,,0,0.0,11216236720.0,50850748.0,36.0,16611
708,Freedom Writers,2286,6,6,1,123,05/01/2007,1,7.5,26400.0,1,20500.0,1,586.0,9190502983.0,,6.0,36605602
709,Freeheld,148,1,6,1,103,02/10/2015,1,6.5,40750.0,1,,0,880.0,10354970864.0,,53.0,573335
710,Freetown,124,1,4,1,113,08/04/2015,1,4.7,0.0,0,,0,584.0,10354970864.0,2268082751.0,45.0,401328
711,The French Minister,1,3,2,0,113,21/03/2014,2,6.4,0.0,0,,0,100.0,10893180888.0,1619719448.0,47.0,12027
712,Guys Gone Wild: Freshman Orientation,2,1,2,1,0,31/08/2007,1,6.350375411,0.0,0,,0,0.0,9190502983.0,,26.0,10718
713,Friend Request,2573,6,8,1,92,22/09/2017,1,5.4,0.0,0,,0,540.0,11216236720.0,479705329.0,47.0,3757922
714,Friends and Romans,14,1,2,1,97,23/10/2015,1,8.0,0.0,0,,0,0.0,10354970864.0,1272411206.0,53.0,20136
715,Friends with Benefits,2926,1,2,1,109,22/07/2011,1,6.6,54750.0,1,54300.0,1,809.0,10589599184.0,1376087969.0,36.0,55802754
716,Friends with Kids,640,1,2,1,107,09/03/2012,1,6.2,23100.0,1,,0,435.0,10187347362.0,1490816438.0,49.0,7251073
717,From Afar,3,6,1,0,93,08/06/2016,4,6.6,0.0,0,,0,399.0,11149116327.0,2060252692.0,42.0,30169
718,From Beneath,18,5,10,1,82,10/08/2012,1,6.1,0.0,0,,0,0.0,10187347362.0,,46.0,144123
719,From Mexico with Love,279,1,4,1,96,09/10/2009,1,5.3,0.0,0,,0,368.0,9750709587.0,1961967999.0,37.0,548787
720,From Nowhere,2,1,1,1,89,17/02/2017,1,7.2,0.0,0,,0,724.0,11216236720.0,1339173437.0,30.0,8109
721,From Paris with Love,2722,3,4,1,92,05/02/2010,1,6.5,36550.0,1,45200.0,1,858.0,10639535233.0,2041030428.0,22.0,24077427
722,From Prada to Nada,261,6,2,1,107,28/01/2011,1,5.5,0.0,0,,0,795.0,10589599184.0,1376087969.0,23.0,3033623
723,From the Land of the Moon,10,3,1,1,120,28/07/2017,2,6.7,59200.0,1,,0,825.0,11216236720.0,1339173437.0,28.0,47748
724,From Up on Poppy Hill,49,6,7,1,91,15/03/2013,6,7.5,0.0,0,,0,938.0,11041914748.0,,41.0,1002895
725,Front Cover,3,1,2,0,87,05/08/2016,1,5.9,0.0,0,,0,963.0,11149116327.0,1321791183.0,44.0,26409
726,The Front Line,6,6,1,0,133,20/01/2012,7,7.4,0.0,0,,0,800.0,10187347362.0,1490190858.0,30.0,11018
727,Frontera,14,1,1,1,103,05/09/2014,1,6.6,35200.0,1,,0,1108.0,10893180888.0,1338281892.0,46.0,59696
728,Frontrunners,6,1,3,1,83,15/10/2008,1,6.4,0.0,0,,0,451.0,9767268194.0,70723219.0,37.0,26976
729,Frost/Nixon,1105,1,6,1,122,05/12/2008,1,7.7,36500.0,1,79000.0,1,1248.0,9767268194.0,,28.0,18622031
730,Frozen,3742,1,7,1,102,22/11/2013,1,7.5,52900.0,1,210200.0,1,1759.0,11041914748.0,,42.0,400738009
731,Frozen River,96,1,5,1,97,01/08/2008,1,7.2,25900.0,1,,0,165.0,9767268194.0,,34.0,2511476
732,Fruitvale Station,1086,1,6,1,85,12/07/2013,1,7.5,70250.0,1,62900.0,1,588.0,11041914748.0,,32.0,16101339
733,Trace Amounts,7,1,3,0,97,02/01/2015,1,6.9,0.0,0,,0,100.0,10354970864.0,88392417.0,33.0,80735
734,The Tracey Fragments,4,5,1,1,77,09/05/2008,1,6.2,45700.0,1,,0,1185.0,9767268194.0,1293680617.0,23.0,32645
735,Trade,90,6,5,1,120,28/09/2007,1,7.4,37400.0,1,,0,1705.0,9190502983.0,,26.0,214307
736,Trade of Innocents,3,1,1,1,88,05/10/2012,1,5.4,0.0,0,,0,420.0,10187347362.0,1490190858.0,44.0,15091
737,Trafficked,17,1,1,1,104,06/10/2017,1,5.9,37300.0,1,,0,305.0,11216236720.0,1339173437.0,47.0,19698
738,Tragedy Girls,22,1,2,1,90,20/10/2017,1,6.8,123200.0,1,,0,1621.0,11216236720.0,1302997778.0,47.0,49118
739,Train to Busan,36,6,4,0,118,22/07/2016,7,7.5,0.0,0,,0,1069.0,11149116327.0,2953177273.0,42.0,2129768
740,Trainwreck,3171,6,2,1,125,17/07/2015,1,6.2,0.0,0,81400.0,1,492.0,10354970864.0,1272411206.0,35.0,110212700
741,Traitor,2108,1,4,1,114,27/08/2008,1,7.0,60800.0,1,,0,802.0,9767268194.0,1481747614.0,34.0,23530831
742,Trance,443,2,5,1,101,05/04/2013,1,6.9,40700.0,1,25000.0,1,999.0,11041914748.0,,37.0,2328743
743,Transcendence,3455,2,1,1,119,18/04/2014,1,6.3,64533.333329999994,1,23000.0,1,514.0,10893180888.0,1338281892.0,33.0,23022309
744,The Transfiguration,8,1,1,0,97,07/04/2017,1,5.9,0.0,0,,0,1229.0,11216236720.0,1339173437.0,38.0,22091
745,Transformers,4050,1,4,1,144,03/07/2007,1,7.1,105333.3333,1,179000.0,1,1555.0,9190502983.0,1007869230.0,11.0,319246193
746,Transformers: Age of Extinction,4233,1,4,1,165,27/06/2014,1,5.7,66800.0,1,179000.0,1,967.0,10893180888.0,2225063194.0,42.0,245439076
747,Transformers: Dark of the Moon,4088,1,4,1,154,29/06/2011,1,6.3,153100.0,1,179000.0,1,1038.0,10589599184.0,1491832495.0,30.0,352390543
748,Transformers: Revenge of the Fallen,4293,1,4,1,150,24/06/2009,1,6.0,105333.3333,1,179000.0,1,1447.0,9750709587.0,1961967999.0,24.0,402111870
749,Transformers: The Last Knight,4132,6,4,1,149,21/06/2017,1,5.2,71533.33333,1,179000.0,1,1212.0,11216236720.0,2297451379.0,46.0,130168683
750,Transporter 3,2626,3,4,1,104,26/11/2008,1,6.1,47200.0,1,74400.0,1,1485.0,9767268194.0,1481747614.0,22.0,31715062
751,The Transporter Refueled,3434,3,4,1,96,04/09/2015,1,5.1,72900.0,1,18200.0,1,427.0,10354970864.0,2268082751.0,47.0,16029670
752,Transsiberian,154,2,5,1,111,18/07/2008,1,6.7,47100.0,1,8500.0,1,556.0,9767268194.0,,24.0,2206405
753,Transylmania,1007,1,2,1,92,04/12/2009,1,3.9,0.0,0,,0,949.0,9750709587.0,2099450726.0,23.0,397641
754,Trash,17,2,9,1,114,09/10/2015,10,7.2,0.0,0,25900.0,1,2310.0,10354970864.0,3199663674.0,53.0,17484
755,The Treasure,5,6,2,0,89,08/01/2016,18,6.8,0.0,0,,0,1339.0,11149116327.0,1321791183.0,26.0,48490
756,The Treatment,3,6,12,0,131,04/05/2007,20,7.2,0.0,0,,0,283.0,9190502983.0,,13.0,83354
757,The Tree,8,3,1,0,100,15/07/2011,1,6.6,0.0,0,,0,1766.0,10589599184.0,1687447132.0,36.0,71158
758,The Tree of Life,237,1,1,1,139,27/05/2011,1,6.8,49366.66667,1,8400.0,1,898.0,10589599184.0,1687447132.0,28.0,13303319
759,Treeless Mountain,4,1,1,0,89,22/04/2009,7,7.2,0.0,0,,0,327.0,9750709587.0,1089198448.0,32.0,60336
760,Trespass Against Us,20,2,4,1,99,20/01/2017,1,5.9,44250.0,1,,0,1364.0,11216236720.0,2297451379.0,33.0,5711
761,The Trials of Muhammad Ali,10,1,3,0,86,23/08/2013,1,7.4,0.0,0,,0,355.0,11041914748.0,131885122.0,44.0,59081
762,The Tribe,13,6,5,0,126,17/06/2015,63,7.1,0.0,0,,0,1919.0,10354970864.0,,40.0,150564
763,Tricked,1,6,2,0,55,13/12/2013,20,6.1,0.0,0,49500.0,1,1331.0,11041914748.0,1050654625.0,27.0,3533
764,Trigun: Badlands Rumble,12,6,7,1,90,08/07/2011,6,7.5,0.0,0,,0,318.0,10589599184.0,,36.0,62027
765,The Trip to Italy,199,2,2,0,108,15/08/2014,1,6.6,71100.0,1,1000.0,1,1438.0,10893180888.0,1619719448.0,38.0,2880537
766,The Trip to Spain,140,2,2,1,108,11/08/2017,1,7.0,71100.0,1,1000.0,1,867.0,11216236720.0,1302997778.0,42.0,1157604
767,Triple 9,2205,1,4,1,115,26/02/2016,1,6.3,51833.33333,1,15000.0,1,639.0,11149116327.0,2953177273.0,26.0,12639297
768,Trishna,38,2,1,1,117,13/07/2012,1,6.0,50800.0,1,1000.0,1,473.0,10187347362.0,1490190858.0,23.0,240381
769,Triumph of the Wall,1,5,3,1,102,31/05/2013,1,4.4,0.0,0,,0,0.0,11041914748.0,131885122.0,44.0,476
770,Trollhunter,21,6,1,1,103,10/06/2011,14,7.0,0.0,0,,0,1083.0,10589599184.0,1687447132.0,30.0,253444
771,Trolls,4066,1,7,1,92,04/11/2016,1,6.5,42800.0,1,118500.0,1,1317.0,11149116327.0,,35.0,153707064
772,TRON Legacy: Disc Roars,3451,1,11,1,3,17/12/2010,1,7.2,0.0,0,,0,0.0,10639535233.0,,19.0,172062763
773,Trophy,21,1,1,1,10,08/09/2017,1,6.9,0.0,0,,0,1147.0,11216236720.0,1339173437.0,47.0,21439
774,Tropic Thunder,3473,1,4,1,107,13/08/2008,1,7.0,0.0,0,54000.0,1,982.0,9767268194.0,1481747614.0,34.0,110515313
775,Trouble the Water,15,1,3,0,93,22/08/2008,1,7.4,0.0,0,,0,338.0,9767268194.0,70723219.0,34.0,520151
776,The Trouble with Bliss,4,1,2,1,97,23/03/2012,1,5.4,56600.0,1,,0,375.0,10187347362.0,1490816438.0,49.0,13093
777,Trouble with the Curve,3212,1,1,1,111,21/09/2012,1,6.8,37200.0,1,35800.0,1,926.0,10187347362.0,1490190858.0,43.0,35763137
778,Troublemakers: The Story of Land Art,5,1,3,1,72,08/01/2016,1,7.0,0.0,0,,0,0.0,11149116327.0,65052467.0,26.0,29462
779,Tru Loved,4,1,2,1,102,17/10/2008,1,5.9,0.0,0,6.9,1,165.0,9767268194.0,1427703732.0,37.0,9467
780,Trucker,13,1,1,1,90,09/10/2009,1,6.7,40050.0,1,,0,1454.0,9750709587.0,1089198448.0,37.0,52429
781,True Grit,3464,1,9,1,110,22/12/2010,1,7.6,50233.33333,1,50300.0,1,972.0,10639535233.0,2818706120.0,19.0,171243005
782,True Story,856,1,5,1,99,17/04/2015,1,6.3,63333.333329999994,1,,0,689.0,10354970864.0,,45.0,4719695
783,Truman,22,6,2,1,108,07/04/2017,4,7.3,0.0,0,,0,1682.0,11216236720.0,1302997778.0,38.0,210840
784,Trumbo,6,1,6,1,124,27/06/2008,1,7.5,62100.0,1,121700.0,1,327.0,9767268194.0,,29.0,109057
785,Trust Fund,4,1,1,1,0,08/01/2016,1,7.0,0.0,0,,0,605.0,11149116327.0,2060252692.0,26.0,36885
786,Truth,1122,6,6,1,125,16/10/2015,1,6.8,60700.0,1,2500.0,1,1394.0,10354970864.0,,53.0,2541854
787,The Truth About Emanuel,11,1,1,0,95,10/01/2014,1,6.0,32200.0,1,,0,1531.0,10893180888.0,1338281892.0,32.0,4404
788,Trying to Get Good: The Jazz Odyssey of Jack Sheldon,1,1,3,1,90,30/05/2008,1,8.0,0.0,0,,0,0.0,9767268194.0,70723219.0,23.0,19712
789,Björk: Biophilia Live,27,2,3,1,97,26/09/2014,1,7.9,0.0,0,,0,0.0,10893180888.0,49307450.0,46.0,127754
790,Black Butler: Book of the Atlantic,187,6,7,1,101,12/06/2017,6,8.0,0.0,0,,0,407.0,11216236720.0,,46.0,248286
791,Black Death,5,6,4,1,102,11/03/2011,1,6.4,55350.0,1,,0,1408.0,10589599184.0,1491832495.0,30.0,22554
792,The Black Dove,3,1,1,0,111,12/08/2016,1,5.4,0.0,0,,0,0.0,11149116327.0,2060252692.0,44.0,22517
793,Black Dynamite,70,1,4,1,84,16/10/2009,1,7.4,0.0,0,,0,765.0,9750709587.0,1961967999.0,37.0,242578
794,Black Irish,5,1,1,1,95,26/10/2007,1,7.1,40900.0,1,,0,100.0,9190502983.0,1566075796.0,31.0,6900
795,Black Mass,3188,1,6,1,123,18/09/2015,1,6.9,87250.0,1,28500.0,1,738.0,10354970864.0,,47.0,62575678
796,Black Nativity,1525,1,1,1,93,27/11/2013,1,4.5,36800.0,1,,0,772.0,11041914748.0,1670662348.0,42.0,7018189
797,Black November,682,6,4,1,95,09/01/2015,1,5.5,0.0,0,,0,784.0,10354970864.0,2268082751.0,33.0,5782
798,Black or White,1823,1,1,1,121,30/01/2015,1,6.6,70600.0,1,13900.0,1,548.0,10354970864.0,1679582816.0,33.0,21571189
799,Black Out,10,6,4,0,92,21/02/2014,20,6.4,0.0,0,,0,1129.0,10893180888.0,2225063194.0,29.0,2734
800,The Black Panthers: Vanguard of the Revolution,12,1,3,0,115,02/09/2015,1,7.3,0.0,0,,0,267.0,10354970864.0,88392417.0,47.0,516893
801,Black Sea,353,2,9,1,114,23/01/2015,1,6.4,41800.0,1,9100.0,1,1547.0,10354970864.0,3199663674.0,33.0,1171559
802,Black Swan,2407,1,1,1,108,03/12/2010,1,8.0,65450.0,1,38500.0,1,551.0,10639535233.0,1834327761.0,19.0,106954678
803,The Black Waters of Echo's Pond,404,1,13,1,89,09/04/2010,1,4.4,0.0,0,,0,0.0,10639535233.0,,30.0,224409
804,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,1,1,3,1,77,19/10/2007,1,7.0,0.0,0,,0,2664.0,9190502983.0,102279769.0,31.0,8939
805,Blackbird,13,5,1,0,103,24/04/2015,1,7.1,0.0,0,,0,815.0,10354970864.0,1679582816.0,45.0,78400
806,The Blackcoat's Daughter,26,5,8,1,93,31/03/2017,1,5.8,27500.0,1,,0,495.0,11216236720.0,479705329.0,36.0,20435
807,Blackfish,99,1,3,1,83,19/07/2013,1,8.1,0.0,0,,0,688.0,11041914748.0,131885122.0,32.0,2073582
808,Blackhat,2568,1,5,1,133,16/01/2015,1,5.4,129400.0,1,47600.0,1,539.0,10354970864.0,,33.0,8005980
809,Blackthorn,21,6,4,1,102,07/10/2011,1,6.6,0.0,0,,0,1210.0,10589599184.0,1491832495.0,38.0,200558
810,Blackway,11,1,10,1,90,10/06/2016,1,5.2,45450.0,1,,0,245.0,11149116327.0,,42.0,27079
811,Blade of the Immortal,31,6,4,1,140,03/11/2017,6,7.3,0.0,0,,0,1030.0,11216236720.0,2297451379.0,21.0,80581
812,Blade Runner 2049,4058,1,12,1,164,06/10/2017,1,8.5,76150.0,1,43400.0,1,507.0,11216236720.0,,47.0,87011297
813,Blades of Glory,3467,1,2,1,93,30/03/2007,1,6.3,51650.0,1,67000.0,1,502.0,9190502983.0,1955138318.0,14.0,118594548
814,Blair Witch,3121,5,8,1,89,16/09/2016,1,5.0,0.0,0,13200.0,1,524.0,11149116327.0,374243647.0,54.0,20777061
815,Blank City,3,1,3,0,94,06/04/2011,1,7.0,0.0,0,,0,324.0,10589599184.0,93825307.0,40.0,116037
816,Bleed for This,1549,1,6,1,117,18/11/2016,1,6.8,43750.0,1,,0,851.0,11149116327.0,,35.0,5083906
817,Blended,3555,1,2,1,117,23/05/2014,1,6.5,64050.0,1,82100.0,1,534.0,10893180888.0,1619719448.0,41.0,46294610
818,"Bless Me, Ultima",263,1,1,1,106,22/02/2013,1,6.4,0.0,0,24300.0,1,390.0,11041914748.0,1670662348.0,24.0,1553826
819,Blind,14,6,1,1,96,14/07/2017,14,6.9,0.0,0,,0,1442.0,11216236720.0,1339173437.0,28.0,12522
820,Blind Mountain,2,6,5,1,95,12/03/2008,5,7.5,0.0,0,,0,173.0,9767268194.0,,32.0,13164
821,The Blind Side,3407,1,6,1,129,20/11/2009,1,7.7,70400.0,1,90000.0,1,1045.0,9750709587.0,,29.0,255959475
822,Blindness,1690,5,1,1,121,03/10/2008,1,6.6,0.0,0,,0,691.0,9767268194.0,1293680617.0,37.0,3351751
823,The Bling Ring,650,1,6,1,90,14/06/2013,1,5.6,178100.0,1,13900.0,1,1070.0,11041914748.0,,41.0,5845732
824,Blonde Ambition,8,1,2,1,93,21/12/2007,1,3.9,20500.0,1,,0,527.0,9190502983.0,1955138318.0,20.0,6422
825,Blonde and Blonder,14,5,2,1,95,18/01/2008,1,2.9,30500.0,1,,0,0.0,9767268194.0,1427703732.0,16.0,42183
826,Blood and Chocolate,1200,1,1,1,98,26/01/2007,1,5.5,0.0,0,,0,0.0,9190502983.0,1566075796.0,6.0,3526847
827,Blood Done Sign My Name,95,1,1,1,128,19/02/2010,1,6.6,0.0,0,,0,753.0,10639535233.0,1834327761.0,22.0,109383
828,Blood on the Mountain,2,1,3,0,93,18/11/2016,1,7.4,0.0,0,,0,577.0,11149116327.0,65052467.0,35.0,4664
829,Blood Ties,1,3,5,1,127,11/02/2011,1,6.5,36200.0,1,,0,1033.0,10589599184.0,,23.0,2760
830,Blood: The Last Vampire,20,6,4,1,91,10/07/2009,1,5.3,0.0,0,,0,1543.0,9750709587.0,1961967999.0,26.0,257412
831,Bloodworth,10,1,1,1,105,20/05/2011,1,6.2,35000.0,1,,0,488.0,10589599184.0,1687447132.0,28.0,12971
832,Blue Caprice,36,1,6,1,93,13/09/2013,1,6.0,0.0,0,,0,817.0,11041914748.0,,51.0,93995
833,Blue Exorcist: The Movie,7,6,7,1,88,17/08/2013,6,7.3,0.0,0,,0,517.0,11041914748.0,,44.0,21796
834,Blue Is the Warmest Color,142,3,1,1,180,25/10/2013,2,7.8,0.0,0,,0,396.0,11041914748.0,1670662348.0,34.0,2199787
835,Blue Jasmine,1283,1,1,1,98,26/07/2013,1,7.3,67900.0,1,13400.0,1,412.0,,,1.0,33405481
836,Blue Jasmine,1283,1,1,1,98,26/07/2013,1,7.3,67900.0,1,13400.0,1,412.0,11041914748.0,1670662348.0,32.0,33405481
837,Blue Jay,3,1,1,0,80,07/10/2016,1,7.3,17550.0,1,,0,1222.0,11149116327.0,2060252692.0,46.0,21626
838,Blue Like Jazz,136,1,2,1,108,13/04/2012,1,5.9,0.0,0,,0,705.0,10187347362.0,1490816438.0,36.0,595018
839,The Blue Room,42,3,5,1,76,03/10/2014,2,6.3,23100.0,1,,0,732.0,10893180888.0,,56.0,254666
840,Blue Ruin,61,1,5,1,90,25/04/2014,1,7.1,1900.0,1,1700.0,1,595.0,10893180888.0,,33.0,258384
841,The Blue Tooth Virgin,2,1,2,1,80,25/09/2009,1,5.8,0.0,0,,0,0.0,9750709587.0,2099450726.0,32.0,2762
842,Blue Valentine,450,1,1,1,112,29/12/2010,1,7.4,29800.0,1,14600.0,1,635.0,10639535233.0,1834327761.0,19.0,9706328
