,Price,Vol.
1058,6558.82,793620000.0
1059,6570.17,1200000000.0
1060,6622.86,565480000.0
1061,6583.8,495640000.0
1062,6588.98,616040000.0
1063,6588.43,709330000.0
1064,6583.99,730040000.0
1065,6530.74,586570000.0
1066,6547.33,606300000.0
1067,6532.44,758350000.0
1068,6474.74,717070000.0
1069,6468.41,737860000.0
1070,6506.19,596600000.0
1071,6412.93,797040000.0
1072,6483.05,876300000.0
1073,6430.06,748560000.0
1074,6440.97,760400000.0
1075,6492.1,485420000.0
1076,6446.87,501840000.0
1077,6390.84,607070000.0
1078,6453.46,620940000.0
1079,6465.73,467690000.0
1080,6499.99,637580000.0
1081,6483.34,667130000.0
1082,6587.43,678150000.0
1083,6611.94,568870000.0
1084,6574.34,478930000.0
1085,6583.39,632930000.0
1086,6529.68,566010000.0
1087,6511.21,641420000.0
1088,6604.21,698360000.0
1089,6619.58,604090000.0
1090,6647.87,660350000.0
1091,6681.98,977040000.0
1092,6621.06,751660000.0
1093,6570.95,696260000.0
1094,6560.25,487600000.0
1095,6554.79,455320000.0
1096,6587.95,505140000.0
1097,6620.43,595810000.0
1098,6597.44,673300000.0
1099,6623.17,502870000.0
1100,6630.67,756020000.0
1101,6634.36,657400000.0
1102,6571.93,694630000.0
1103,6556.35,746490000.0
1104,6586.11,585050000.0
1105,6544.94,595530000.0
1106,6543.41,646070000.0
1107,6504.96,606500000.0
1108,6513.08,658610000.0
1109,6450.07,622000000.0
1110,6375.52,725870000.0
1111,6421.67,824170000.0
1112,6229.87,663010000.0
1113,6303.94,560700000.0
1114,6307.78,657030000.0
1115,6215.47,920730000.0
1116,6243.4,803970000.0
1117,6165.48,754670000.0
1118,6101.91,786470000.0
1119,6029.1,864110000.0
1120,6116.17,1510000000.0
1121,6159.51,874370000.0
1122,6348.82,723620000.0
1123,6374.21,654140000.0
1124,6330.49,575440000.0
1125,6308.26,734160000.0
1126,6304.63,824350000.0
1127,6299.45,693800000.0
1128,6340.08,736370000.0
1129,6400.45,597230000.0
1130,6411.99,786640000.0
1131,6336.11,680970000.0
1132,6419.31,800990000.0
1133,6558.58,806460000.0
1134,6525.12,780010000.0
1135,6583.09,1180000000.0
1136,6656.99,594000000.0
1137,6627.17,613720000.0
1138,6762.01,658600000.0
1139,6654.34,787890000.0
1140,6696.79,987090000.0
1141,6840.27,964620000.0
1142,6803.87,763670000.0
1143,6755.63,736130000.0
1144,6723.06,855150000.0
1145,6687.8,766340000.0
1146,6693.55,690860000.0
1147,6686.06,618400000.0
1148,6631.76,560540000.0
1149,6624.98,807520000.0
1150,6592.74,750090000.0
1151,6583.48,703450000.0
1152,6557.3,795850000.0
1153,6521.46,768860000.0
1154,6460.71,744890000.0
1155,6451.29,409460000.0
1156,6430.12,1080000000.0
1157,6458.02,636100000.0
1158,6426.42,560270000.0
1159,6442.59,739180000.0
1160,6431.76,735700000.0
1161,6406.12,719140000.0
1162,6280.62,603310000.0
1163,6286.59,694200000.0
1164,6243.67,668150000.0
1165,6244.21,738340000.0
1166,6304.58,609900000.0
1167,6343.6,576450000.0
1168,6384.39,521450000.00000006
1169,6416.14,556830000.0
1170,6387.37,678440000.0
1171,6313.21,613230000.0
1172,6276.94,650410000.0
1173,6249.78,668680000.0
1174,6344.12,680160000.0
1175,6420.28,676020000.0
1176,6490.66,913560000.0
1177,6411.74,731510000.0
1178,6387.56,755240000.0
1179,6399.37,650360000.0
1180,6378.38,768300000.0
1181,6392.76,768810000.0
1182,6388.55,641940000.0
1183,6432.7,724530000.0
1184,6441.32,679520000.0
1185,6457.92,748780000.0
1186,6489.65,1260000000.0
1187,6529.41,791450000.0
1188,6481.5,666280000.0
1189,6510.62,616790000.0
1190,6503.63,625230000.0
1191,6483.58,844770000.0
1192,6439.16,923030000.0
1193,6427.64,1100000000.0
1194,6431.95,683440000.0
1195,6345.63,704240000.0
1196,6378.6,1110000000.0
1197,6360.81,909990000.0
1198,6325.88,707920000.0
1199,6270.44,772270000.0
1200,6355.37,994470000.0
1201,6335.7,702830000.0
1202,6291.54,733020000.0
1203,6395.37,756330000.0
1204,6379.07,672870000.0
1205,6318.19,459970000.0
1206,6328.26,636560000.0
1207,6327.36,713900000.0
1208,6359.11,756380000.0
1209,6338.38,813150000.0
1210,6277.06,448130000.0
1211,6263.93,589360000.0
1212,6228.42,721690000.0
1213,6295.34,673860000.0
1214,6282.76,612210000.0
1215,6246.84,765900000.0
1216,6347.24,686180000.0
1217,6276.88,809380000.0
1218,6323.11,691740000.0
1219,6339.19,641750000.0
1220,6294.41,533450000.00000006
1221,6284.45,585520000.0
1222,6264.91,655650000.0
1223,6197.64,685180000.0
1224,6179.17,558350000.0
1225,6180.98,401150000.0
1226,6154.41,713500000.0
1227,6132.36,622930000.0
1228,6103.98,818410000.0
1229,6117.31,701000000.0
1230,6107.86,628350000.0
1231,6121.58,685720000.0
1232,6101.51,764650000.0
1233,6098.65,812120000.0
1234,6053.63,663120000.0
1235,6064.58,571660000.0
1236,6089.84,548930000.0
1237,6047.34,470670000.0
1238,6027.37,652660000.0
1239,5897.81,164640000.0
1240,5925.37,306910000.0
1241,5954.3,340700000.0
1242,5954.18,149880000.0
1243,5939.99,933060000.0
1244,5958.34,596570000.0
1245,5961.59,743380000.0
1246,5935.9,664060000.0
1247,5912.15,533510000.0
1248,5921.76,529960000.00000006
1249,5929.61,557270000.0
1250,5945.85,629910000.0
1251,5924.97,514659999.99999994
1252,5921.63,463900000.0
1253,5914.4,584100000.0
1254,5901.42,637070000.0
1255,5892.08,610550000.0
1256,5869.04,596030000.0
1257,5871.24,512049999.99999994
1258,5866.82,699160000.0
1259,5870.3,652940000.0
1260,5803.28,610190000.0
1261,5799.71,659090000.0
1262,5786.72,601950000.0
1263,5819.14,427500000.0
